"accumulation_period","term","estimate","std.error","statistic","p.value","district_no"
"3:8","(Intercept)",728.045338154304,914.559771013566,0.796060969691946,0.444483237280684,3158
"3:8","IR_t",0.353331297033816,0.530959849272527,0.665457656577834,0.520810462992507,3158
"3:8","IT_t",-109.226681264695,131.554818544893,-0.830275032665729,0.425760986958997,3158
"3:8","IR_t_squared",-0.000444177887338217,0.000211289231224158,-2.10222681376027,0.0618453138649026,3158
"3:8","IT_t_squared",4.01559893476219,4.62668894029332,0.867920663477239,0.405784227414849,3158
"3:8","IR_t_IT_t",0.0050724289665005,0.0378096534724021,0.134156981105446,0.895940076744981,3158
"3:9","(Intercept)",720.82028267577,896.654801135954,0.803899429036211,0.440146539058468,3158
"3:9","IR_t",0.0477098361405051,0.428807195734641,0.111261743308126,0.913610280129546,3158
"3:9","IT_t",-96.8153846060701,123.210332932915,-0.785773257010705,0.450217613286859,3158
"3:9","IR_t_squared",-0.000249847386207032,9.86660675862388e-05,-2.53225239760015,0.029755782523011,3158
"3:9","IT_t_squared",3.26522493634828,4.17826678996335,0.781478325939287,0.452625888550172,3158
"3:9","IR_t_IT_t",0.0170473064774792,0.0320184189558198,0.53242186945588,0.606060878846508,3158
"3:10","(Intercept)",1257.70322544866,738.966380185077,1.70197624570372,0.119589219599378,3159
"3:10","IR_t",-0.0946867103937339,0.350399814393357,-0.270224773256983,0.792482233389765,3159
"3:10","IT_t",-179.643210565765,104.922953267116,-1.71214405401289,0.117650626511095,3159
"3:10","IR_t_squared",-0.000191920239431791,5.96142435882548e-05,-3.21936886018969,0.00918496810661257,3159
"3:10","IT_t_squared",6.42301748667212,3.75028835145697,1.71267296931363,0.117550566151649,3159
"3:10","IR_t_IT_t",0.0257774976718582,0.0233484533323475,1.10403448592226,0.295435301498994,3159
"3:3","(Intercept)",96.0209648317235,16.3466624020789,5.87404097973614,0.000156439801801308,3159
"3:3","IR_t",-0.537575109352562,0.512098748991571,-1.04974892129918,0.318540804826651,3159
"3:3","IT_t",-1.55483288488582,3.03725951126453,-0.511919669399103,0.619821535238808,3159
"3:3","IR_t_squared",0.00473819934194066,0.00359170968503711,1.31920443394403,0.216508137589516,3159
"3:3","IT_t_squared",0.0320110014482087,0.394651706268639,0.0811120310383731,0.936953297166045,3159
"3:3","IR_t_IT_t",0.0109493253576084,0.0551806916523705,0.198426750911124,0.84668713759193,3159
"3:4","(Intercept)",170.066222858845,46.1493017209108,3.68513100994085,0.00421055181780121,3159
"3:4","IR_t",-0.946404776488141,0.627089509109489,-1.50920205607028,0.162176312709254,3159
"3:4","IT_t",-14.4738637474685,10.1371256577804,-1.42780747088397,0.183822900227475,3159
"3:4","IR_t_squared",0.00151727713460176,0.00131011626672615,1.15812403306256,0.273724389188155,3159
"3:4","IT_t_squared",0.350691596831203,0.862061805463551,0.406805631114382,0.692721110279841,3159
"3:4","IR_t_IT_t",0.103522876987368,0.0623973245033263,1.6590916006639,0.128086698403466,3159
"3:5","(Intercept)",-129.754374858188,236.288326465796,-0.549135781690722,0.594960852762183,3159
"3:5","IR_t",0.532110524106547,0.446851918548671,1.19079834284876,0.261231299808578,3159
"3:5","IT_t",37.2372159169689,45.7338281639158,0.814216028089887,0.434481692520031,3159
"3:5","IR_t_squared",-0.000661883576381981,0.000595832977078818,-1.11085421895745,0.292626387337593,3159
"3:5","IT_t_squared",-1.84140698474814,2.21237553553447,-0.832321165720761,0.424658379310953,3159
"3:5","IR_t_IT_t",-0.0284589235892345,0.0400418473916906,-0.71072953529962,0.493494649386882,3159
"3:6","(Intercept)",455.099765377365,448.294238593363,1.01518093742484,0.333951949031592,3159
"3:6","IR_t",0.244120235113583,0.518750920037675,0.470592389688394,0.64802833499897,3159
"3:6","IT_t",-76.4221727686021,75.3519720045988,-1.01420269085908,0.334396038361641,3159
"3:6","IR_t_squared",-0.00166142803803655,0.000711798299945045,-2.33412757260705,0.0417554527350973,3159
"3:6","IT_t_squared",2.91275901161215,2.94984019633829,0.987429425915286,0.346721125655051,3159
"3:6","IR_t_IT_t",0.0578470922459544,0.0590126769008951,0.980248571728103,0.350083059371754,3159
"3:7","(Intercept)",807.751865114422,434.618367955376,1.85853135686469,0.0927382625375914,3159
"3:7","IR_t",0.37705755038598,0.542854189085429,0.694583477418174,0.50313408639781,3159
"3:7","IT_t",-135.57538039115,61.926435680149,-2.18929733161778,0.0533993639665277,3159
"3:7","IR_t_squared",-0.0010971853424881,0.000241042047321997,-4.55184211500835,0.00105529865634778,3159
"3:7","IT_t_squared",5.27884273576262,2.16965653732555,2.43303151671631,0.035266864180735,3159
"3:7","IR_t_IT_t",0.0343011611773749,0.0430095641591244,0.797524035595185,0.443671649346573,3159
"3:8","(Intercept)",1039.35206567693,652.396598631038,1.59312919144255,0.142215512220753,3159
"3:8","IR_t",-0.15051037689556,0.438075571165161,-0.343571718676858,0.738282504293388,3159
"3:8","IT_t",-145.627073755746,94.4255303204757,-1.54224258271566,0.154042447799969,3159
"3:8","IR_t_squared",-0.000416948833030014,0.000150651723985872,-2.76763399713312,0.0198678022260865,3159
"3:8","IT_t_squared",5.03278551286755,3.35202324797428,1.50141724581087,0.16414642988758,3159
"3:8","IR_t_IT_t",0.0406507808558691,0.031894493797375,1.27453914503621,0.231291765076896,3159
"3:9","(Intercept)",976.123821829215,645.926599438062,1.51119929521159,0.161674198641877,3159
"3:9","IR_t",-0.268421230175521,0.355581022715276,-0.754880640495974,0.46772635950164,3159
"3:9","IT_t",-127.583707945432,89.7368883091928,-1.42175319814786,0.185527814464343,3159
"3:9","IR_t_squared",-0.00020791351674239,6.14761953233456e-05,-3.38201665943752,0.0069788962306745,3159
"3:9","IT_t_squared",4.18091454324461,3.09869028246829,1.34925215562824,0.207010966490866,3159
"3:9","IR_t_IT_t",0.0377033271949185,0.0258774619471746,1.45699478843346,0.175790580324039,3159
"3:10","(Intercept)",702.319585000965,950.654896837251,0.738774488342219,0.477025610574089,3241
"3:10","IR_t",-0.997108197062354,0.91033139309085,-1.09532441112117,0.299053083477065,3241
"3:10","IT_t",-58.934727519241,121.334134201761,-0.485722570214587,0.637630464966814,3241
"3:10","IR_t_squared",-5.95439836371633e-05,0.000203868679199268,-0.292070286966263,0.77620247250486,3241
"3:10","IT_t_squared",1.0028908380861,3.96908024277478,0.252675878728262,0.80563668159529,3241
"3:10","IR_t_IT_t",0.0750291356278667,0.05641089634637,1.33004686128684,0.213040137923083,3241
"3:3","(Intercept)",80.3774650237202,13.6625134742827,5.8830657459198,0.00015454535996027,3241
"3:3","IR_t",0.12515912938243,0.57506116056465,0.217644901038937,0.832082530505035,3241
"3:3","IT_t",-0.135422351105405,2.74655414219234,-0.0493062740053281,0.961646124766624,3241
"3:3","IR_t_squared",0.00092182235917268,0.00561967923138587,0.164034693301409,0.872971885254827,3241
"3:3","IT_t_squared",0.0992271485439552,0.326845502142149,0.303590374943572,0.767662435962262,3241
"3:3","IR_t_IT_t",-0.0257416937208608,0.0573038860139898,-0.449213753401932,0.66285621487076,3241
"3:4","(Intercept)",113.607886899,52.8121742510397,2.15116852335925,0.056952082345579,3241
"3:4","IR_t",-0.231131513701722,0.914633713058157,-0.252703908025557,0.805615619119292,3241
"3:4","IT_t",-7.18523366017892,9.1774595766286,-0.782921853284639,0.451815529556718,3241
"3:4","IR_t_squared",0.00188733945794853,0.00322021357222647,0.586091392889702,0.57080506143306,3241
"3:4","IT_t_squared",0.441906518505479,0.615285206340184,0.718214112661689,0.489065240991551,3241
"3:4","IR_t_IT_t",0.0092561421931785,0.0804061379112756,0.115117358371226,0.910630833220905,3241
"3:5","(Intercept)",-191.220738920839,245.244897414401,-0.779713424975873,0.453617946763786,3241
"3:5","IR_t",0.84744381946374,0.501551379043178,1.68964507899556,0.121978988284362,3241
"3:5","IT_t",44.0633673917533,44.9070219791209,0.981213303617421,0.349630005667683,3241
"3:5","IR_t_squared",-0.00112651180411226,0.000694090722481595,-1.62300369047524,0.13565306968058,3241
"3:5","IT_t_squared",-1.93216403238044,2.03762892926686,-0.948241362609451,0.365358371695171,3241
"3:5","IR_t_IT_t",-0.0448394249749038,0.0503129195275497,-0.891210953289068,0.393753769253507,3241
"3:6","(Intercept)",56.4242889259865,285.853117467321,0.197389097680339,0.847477480286911,3241
"3:6","IR_t",0.172949218110106,0.441251141537141,0.391951888232222,0.703316926257897,3241
"3:6","IT_t",3.44601481405451,47.1478017189544,0.0730896179337485,0.943176082700342,3241
"3:6","IR_t_squared",-0.000892128593427929,0.000645615982936251,-1.38182544578674,0.19711246729852,3241
"3:6","IT_t_squared",-0.308628895527295,1.92164031301564,-0.160607005086692,0.875601041510493,3241
"3:6","IR_t_IT_t",0.0142162179576165,0.0375729753373848,0.378362848030071,0.713069346915165,3241
"3:7","(Intercept)",258.460084964742,502.592421923499,0.514253844050365,0.618246954255293,3241
"3:7","IR_t",-0.664845406878603,0.745168002555554,-0.892208742992875,0.393243989434011,3241
"3:7","IT_t",-12.5715732326859,68.5913932246473,-0.183282080180411,0.858239511812901,3241
"3:7","IR_t_squared",-0.000465540715082366,0.000443888948601455,-1.04877743982843,0.318966455780921,3241
"3:7","IT_t_squared",-0.213811469941753,2.33057688563653,-0.0917418649689201,0.928714927096799,3241
"3:7","IR_t_IT_t",0.0684719774931611,0.0622235100865321,1.10041971913734,0.296932589192887,3241
"3:8","(Intercept)",-208.940871953454,633.952993255243,-0.329584171344594,0.748513822149731,3241
"3:8","IR_t",-0.507314620489094,0.708200659909294,-0.716343049657806,0.490170220261479,3241
"3:8","IT_t",55.9662815540794,84.6349378647463,0.661266882992436,0.523384000857122,3241
"3:8","IR_t_squared",-0.000138318528839732,0.00029406744695372,-0.470363279827775,0.64818640486243,3241
"3:8","IT_t_squared",-2.52103403783267,2.84353057979658,-0.886585871713403,0.396122801316488,3241
"3:8","IR_t_IT_t",0.0407881881273335,0.0491063761085019,0.830608799908405,0.425580996805182,3241
"3:9","(Intercept)",5.00709645559598,793.917663104821,0.00630682083078293,0.995091962067836,3241
"3:9","IR_t",-0.485206429633468,0.832565622837983,-0.58278460739171,0.572944409181388,3241
"3:9","IT_t",25.1526803043779,101.555521589001,0.247674177738674,0.809397779683846,3241
"3:9","IR_t_squared",-0.000169157710738712,0.00021066498186237,-0.802970238543132,0.440659152859927,3241
"3:9","IT_t_squared",-1.46791867016758,3.27093293837452,-0.448776755079871,0.663160938066123,3241
"3:9","IR_t_IT_t",0.0424932150361132,0.0567236283337457,0.749127238231222,0.471034832478026,3241
"3:10","(Intercept)",1942.74184582278,904.546497216408,2.14775232870975,0.0572812398101248,3251
"3:10","IR_t",-0.977899691302279,0.757832455572799,-1.29039035490126,0.225952792760178,3251
"3:10","IT_t",-241.372683273578,141.777538676966,-1.70247477510196,0.119493500712929,3251
"3:10","IR_t_squared",-3.93524087211852e-07,0.000319196113849263,-0.00123285989439611,0.999040568025022,3251
"3:10","IT_t_squared",7.64420230856411,5.460250734646,1.39997276316647,0.19177327252557,3251
"3:10","IR_t_IT_t",0.0720981830889501,0.0388492144519138,1.85584661378908,0.093147694548073,3251
"3:3","(Intercept)",76.3273472179866,11.3194208086021,6.74304352745527,5.08575283626743e-05,3251
"3:3","IR_t",0.317674404824383,0.354038539675267,0.897287637429989,0.390656300438278,3251
"3:3","IT_t",-4.55542647831491,3.28307561659624,-1.3875484485605,0.195415258684807,3251
"3:3","IR_t_squared",0.00160542570436711,0.00283460465001442,0.566366708090647,0.583630814585499,3251
"3:3","IT_t_squared",0.676031955477827,0.350289700224322,1.92992244717702,0.0824449792468428,3251
"3:3","IR_t_IT_t",-0.0647743238399509,0.050506781123004,-1.28248766600667,0.22860174511687,3251
"3:4","(Intercept)",138.32183599915,47.1640441785739,2.93278149506076,0.0149693209895957,3251
"3:4","IR_t",0.0119859552339225,0.685061545459045,0.0174961728816511,0.986384948980204,3251
"3:4","IT_t",-17.0484787684421,10.7151647591274,-1.59106081443309,0.142680124872265,3251
"3:4","IR_t_squared",-0.00145316767248006,0.00286347372868431,-0.507484199321694,0.622819157992679,3251
"3:4","IT_t_squared",0.900137093325845,0.756049501551983,1.19057957379522,0.261313409725182,3251
"3:4","IR_t_IT_t",0.0393915939446118,0.0494891602670879,0.795964080457607,0.444537017959191,3251
"3:5","(Intercept)",115.761236475429,116.268011564744,0.995641319719032,0.342905658403282,3251
"3:5","IR_t",0.139234236212617,0.829018526001761,0.167950693314568,0.869970162863273,3251
"3:5","IT_t",-8.11317317297633,21.2340342636173,-0.382083454903224,0.710393697594915,3251
"3:5","IR_t_squared",-0.00143636170499861,0.00159132820543257,-0.90261814005123,0.38795329977403,3251
"3:5","IT_t_squared",0.139270533569708,1.15758806790961,0.120310961585156,0.906619753486213,3251
"3:5","IR_t_IT_t",0.0274897633839835,0.048716249808336,0.564283242083212,0.584994590380392,3251
"3:6","(Intercept)",86.9881968211076,171.47235053165,0.507301594405165,0.622942723390744,3251
"3:6","IR_t",0.0923124903309086,0.537547667533764,0.171728938485461,0.867076084690161,3251
"3:6","IT_t",0.0329762502265761,30.3768756201723,0.00108557083483193,0.999155190756078,3251
"3:6","IR_t_squared",-0.00100132435162613,0.000607352496019196,-1.64867084302636,0.130231801154903,3251
"3:6","IT_t_squared",-0.366744283483516,1.41040002668951,-0.260028556823228,0.800117186534309,3251
"3:6","IR_t_IT_t",0.0267973696580042,0.0337960591872066,0.792914035023004,0.446232211258168,3251
"3:7","(Intercept)",510.995433955797,374.899653586356,1.36301922145706,0.202777543883848,3251
"3:7","IR_t",-0.311702906901006,0.567482729933908,-0.549272938997295,0.594870209008716,3251
"3:7","IT_t",-58.546170725181,61.608218628202,-0.950298061343082,0.364362549858868,3251
"3:7","IR_t_squared",-0.000195851485173895,0.00046503310508299,-0.421156005955627,0.682549930849305,3251
"3:7","IT_t_squared",1.81746777218621,2.48806700636874,0.730473804577615,0.481863599250393,3251
"3:7","IR_t_IT_t",0.0336581203617014,0.0352977032521234,0.953549870406273,0.362792076593315,3251
"3:8","(Intercept)",567.979417726121,910.924624306285,0.623519666249736,0.546900947790796,3251
"3:8","IR_t",-0.932397155457831,0.9732185566786,-0.958055258050069,0.360624284253889,3251
"3:8","IT_t",-45.382973074311,144.18693586782,-0.31475093635331,0.759419898585619,3251
"3:8","IR_t_squared",0.000132818913286301,0.000501127525929136,0.265040147295926,0.79636167765297,3251
"3:8","IT_t_squared",0.779594417943283,5.5187538093712,0.141262764180472,0.890467573091624,3251
"3:8","IR_t_IT_t",0.0614562178323362,0.0488534140268493,1.25797181336315,0.236982093657688,3251
"3:9","(Intercept)",1047.19344660244,1048.31412739173,0.998930968533181,0.341385924013753,3251
"3:9","IR_t",-0.71813698915165,0.933842277024343,-0.769013147958956,0.45966291801757,3251
"3:9","IT_t",-116.676410303558,164.753470132645,-0.708187877375942,0.495004446888309,3251
"3:9","IR_t_squared",-2.90639359152344e-05,0.00041187932446753,-0.0705642021551038,0.945135835761562,3251
"3:9","IT_t_squared",3.35022114887863,6.26436880999117,0.534805860015026,0.60447108457316,3251
"3:9","IR_t_IT_t",0.0532175349593933,0.047156127244522,1.12853913306834,0.285438896537999,3251
"3:10","(Intercept)",984.897836769504,1301.80653574511,0.756562369081812,0.466762104077632,3252
"3:10","IR_t",0.0499924626689893,0.906404527618991,0.0551546921332279,0.957101617644946,3252
"3:10","IT_t",-137.555512173684,170.267291186591,-0.807879841248784,0.437955110729663,3252
"3:10","IR_t_squared",-0.000252742237880205,0.000209240895675186,-1.20790076464091,0.254875881039963,3252
"3:10","IT_t_squared",4.92384484165195,5.63671719283758,0.873530580513876,0.402863457885829,3252
"3:10","IR_t_IT_t",0.0146071251419734,0.0555337919412837,0.263031293764661,0.797866392937675,3252
"3:3","(Intercept)",80.5739325057293,21.7537528867897,3.70390952425772,0.00408209346869449,3252
"3:3","IR_t",0.00317346254454692,0.489887159206573,0.00647794596144691,0.99495879261485,3252
"3:3","IT_t",0.70837815902055,4.41213666062794,0.160552179931737,0.87564310730841,3252
"3:3","IR_t_squared",0.00265323448229583,0.00364826775261493,0.727258705283925,0.483745757935805,3252
"3:3","IT_t_squared",-0.00379788841544879,0.29660191546461,-0.0128046658414178,0.990035493859307,3252
"3:3","IR_t_IT_t",-0.029236778978683,0.0620043319978317,-0.471528005167533,0.647383015851217,3252
"3:4","(Intercept)",72.6920626369174,53.7105356045281,1.35340416584468,0.205726469042591,3252
"3:4","IR_t",0.475234058573358,0.672105994720423,0.707082011329243,0.49566224402488,3252
"3:4","IT_t",-3.86756146758079,9.70728147787249,-0.39841859704973,0.698695584132907,3252
"3:4","IR_t_squared",0.000225233663979567,0.00251682919134022,0.0894910408519337,0.930458666060665,3252
"3:4","IT_t_squared",0.491041382709661,0.594137634732357,0.826477492762871,0.427812494556681,3252
"3:4","IR_t_IT_t",-0.0473096746186975,0.0605308602850653,-0.781579419091292,0.452569106580277,3252
"3:5","(Intercept)",-369.33454701222,196.851785794635,-1.87620623059791,0.0900841361639955,3252
"3:5","IR_t",0.583604407711066,0.431214123111819,1.35339817606051,0.205728317261891,3252
"3:5","IT_t",87.3918032023943,37.2708257042546,2.34477775984497,0.0410041807384379,3252
"3:5","IR_t_squared",9.67582094009031e-05,0.00070439598285332,0.137363374800863,0.893469952153073,3252
"3:5","IT_t_squared",-4.25376862944235,1.78068873217907,-2.38883335002458,0.0380343181787597,3252
"3:5","IR_t_IT_t",-0.0536439602564257,0.0329882929716304,-1.62615144416715,0.134977556244632,3252
"3:6","(Intercept)",125.668665315038,401.972920005332,0.312629679913191,0.760984141402008,3252
"3:6","IR_t",0.338766143697043,0.53852894088968,0.629058381035906,0.543412683863767,3252
"3:6","IT_t",-11.3826651500158,69.1457466487263,-0.164618442951262,0.872524289600638,3252
"3:6","IR_t_squared",-0.000898242500195958,0.000984987762800781,-0.911932649439049,0.38326175760129,3252
"3:6","IT_t_squared",0.396583041730153,2.85253105163615,0.139028474905709,0.892187670536088,3252
"3:6","IR_t_IT_t",0.00283814850115892,0.0395450025518194,0.0717700927554583,0.944200001389213,3252
"3:7","(Intercept)",273.278471379031,1105.58559978138,0.247179839745624,0.809769782296647,3252
"3:7","IR_t",0.303514564983749,1.02706330515203,0.295516900916661,0.773644097553881,3252
"3:7","IT_t",-36.2032250588444,156.449428526886,-0.231405287956183,0.821666156151376,3252
"3:7","IR_t_squared",-0.000630234232910728,0.000631076260341886,-0.998665727925336,0.341508273582987,3252
"3:7","IT_t_squared",1.37736148031323,5.41645702753387,0.254291961204823,0.804422551300073,3252
"3:7","IR_t_IT_t",0.0042044960839247,0.0819927873063133,0.0512788529583377,0.960113164795097,3252
"3:8","(Intercept)",54.3063505420027,951.810964100104,0.0570558152724654,0.955624690784049,3252
"3:8","IR_t",0.261393107705973,0.87379259677096,0.299147771075119,0.770952024041618,3252
"3:8","IT_t",-1.47580576245581,127.114381069472,-0.011610061348206,0.990965078854047,3252
"3:8","IR_t_squared",-0.00034025694407131,0.000414828510783057,-0.820235194126408,0.431199136812904,3252
"3:8","IT_t_squared",0.0643893918083033,4.25742352518232,0.0151240278134053,0.988230721499998,3252
"3:8","IR_t_IT_t",-0.00195220784464968,0.0527980168892782,-0.0369750221631168,0.97123262802887,3252
"3:9","(Intercept)",133.098410046099,994.217356500006,0.133872547261348,0.896159254134737,3252
"3:9","IR_t",0.527233037262193,0.776343251152036,0.679123617652138,0.51247080420433,3252
"3:9","IT_t",-24.0007290835982,131.20932586698,-0.182919384159705,0.858516619586609,3252
"3:9","IR_t_squared",-0.000363767239232754,0.000233464015843303,-1.55812979537244,0.150260265281216,3252
"3:9","IT_t_squared",1.14127756654284,4.35946627397441,0.261792956939743,0.798794392245217,3252
"3:9","IR_t_IT_t",-0.0153928204268927,0.0477346668064814,-0.322466279890377,0.753740140329197,3252
"3:10","(Intercept)",646.183748221957,701.479011007174,0.921173318206877,0.378647225615454,3254
"3:10","IR_t",0.182713068365318,0.325737321641397,0.560921504003973,0.587198690209896,3254
"3:10","IT_t",-90.7755933033316,96.1534765479031,-0.944069799266256,0.367384204195115,3254
"3:10","IR_t_squared",-0.000170982405771695,5.29950155987957e-05,-3.22638655427777,0.00907636021303358,3254
"3:10","IT_t_squared",3.29616625670797,3.29840118493759,0.99932242074135,0.341205415080496,3254
"3:10","IR_t_IT_t",0.00234847410995448,0.0218671720749235,0.107397248345963,0.916597998379308,3254
"3:3","(Intercept)",87.3548757112485,14.4299301633582,6.05372823862086,0.000122998599780387,3254
"3:3","IR_t",-0.0987753541798354,0.458894407738492,-0.215246367168902,0.83390173737866,3254
"3:3","IT_t",0.520958643353735,2.32625016007573,0.223947816230038,0.827306964677477,3254
"3:3","IR_t_squared",0.0021733565967591,0.00315463017582071,0.688941801615044,0.50652920705709,3254
"3:3","IT_t_squared",-0.0559079096384239,0.311574655623153,-0.179436641040676,0.861178532729384,3254
"3:3","IR_t_IT_t",-0.0166243457659473,0.0456904094749006,-0.363847598588051,0.723546668895845,3254
"3:4","(Intercept)",130.390584988246,37.570391142118,3.47056767375713,0.00601538642974783,3254
"3:4","IR_t",-0.738099098651053,0.559234337916832,-1.31983865905034,0.216303992874167,3254
"3:4","IT_t",-2.71147049768918,7.12021200880788,-0.380813168812252,0.711306753637361,3254
"3:4","IR_t_squared",0.00148294912724038,0.00111359134609731,1.33168161950748,0.212521289895267,3254
"3:4","IT_t_squared",-0.30401587590496,0.601553425672768,-0.505384663988827,0.624240615325552,3254
"3:4","IR_t_IT_t",0.0690659842269188,0.0543144922661758,1.27159403218668,0.232295052465276,3254
"3:5","(Intercept)",-45.2157286107584,215.406121815682,-0.209909208845273,0.83795346689719,3254
"3:5","IR_t",0.24313843440003,0.364624670588305,0.66681838617156,0.519976466648174,3254
"3:5","IT_t",24.9897411513352,41.1290623143434,0.607593262407548,0.557002339306528,3254
"3:5","IR_t_squared",-0.00035148363889802,0.000621504211737979,-0.565537018510509,0.584173699897254,3254
"3:5","IT_t_squared",-1.2999806080352,1.93846283020263,-0.670624469956594,0.517647935931264,3254
"3:5","IR_t_IT_t",-0.0107817472035577,0.0316169198553522,-0.341011940849529,0.740150945661344,3254
"3:6","(Intercept)",-62.7580387501334,293.600151646678,-0.21375342757199,0.835034601693636,3254
"3:6","IR_t",0.444898046643898,0.346864120179145,1.28262919328215,0.228554081991185,3254
"3:6","IT_t",16.8556492867443,49.4295563717772,0.341003450647362,0.740157145815866,3254
"3:6","IR_t_squared",-0.00071805494506275,0.000636371083007005,-1.12835885262066,0.285511464976476,3254
"3:6","IT_t_squared",-0.750024404460542,1.92790874334199,-0.389035221221305,0.705405449380487,3254
"3:6","IR_t_IT_t",-0.00346775983512653,0.0366549508100871,-0.0946054968970861,0.926497012200864,3254
"3:7","(Intercept)",-298.193993908106,325.53700448484,-0.916006444121449,0.381222530195217,3254
"3:7","IR_t",1.29775868612836,0.439439824775068,2.95321136811537,0.0144550198843526,3254
"3:7","IT_t",25.1283168715507,46.8614695031629,0.536225541750344,0.603525380519493,3254
"3:7","IR_t_squared",-0.000467640285508656,0.000206491123119466,-2.26469922020861,0.0469919054654864,3254
"3:7","IT_t_squared",-0.122169688262004,1.70697394972892,-0.0715709154679283,0.944354567314859,3254
"3:7","IR_t_IT_t",-0.069198147277006,0.0308895976613335,-2.24017638674607,0.0489895777930063,3254
"3:8","(Intercept)",412.353894974608,610.090667849206,0.675889530368178,0.514437118230848,3254
"3:8","IR_t",0.358482524226484,0.354196258473941,1.01210138630772,0.335351442950737,3254
"3:8","IT_t",-59.5849835995789,87.7584709590778,-0.678965608087722,0.512566768162468,3254
"3:8","IR_t_squared",-0.000298311070192494,0.000140948237909078,-2.11645831560468,0.0603824701013746,3254
"3:8","IT_t_squared",2.25931072240119,3.08640269884801,0.732020718892085,0.480959658920582,3254
"3:8","IR_t_IT_t",-0.00522803215139546,0.0252223173041609,-0.207278026374405,0.839952779822041,3254
"3:9","(Intercept)",597.585295531626,569.477878177169,1.04935646920022,0.31871270447902,3254
"3:9","IR_t",0.0654038096613802,0.272341386746269,0.24015376598752,0.815062421013837,3254
"3:9","IT_t",-77.3674405074717,78.252588263898,-0.988688581731747,0.346134067922185,3254
"3:9","IR_t_squared",-0.000189970848523981,6.26641855326184e-05,-3.03156973810975,0.0126432124020564,3254
"3:9","IT_t_squared",2.62070087671979,2.65367508543088,0.987574134869742,0.3466536205979,3254
"3:9","IR_t_IT_t",0.0107832464281974,0.0203353411663529,0.530271232726574,0.607496911522534,3254
"3:10","(Intercept)",750.619910413588,753.603763846904,0.996040553966868,0.342720956322367,3255
"3:10","IR_t",0.177092657786079,0.377042900925215,0.46968834939344,0.648652166433485,3255
"3:10","IT_t",-107.650002270128,103.546030545446,-1.0396342737917,0.322993582561887,3255
"3:10","IR_t_squared",-0.000214265208923527,6.50002907079546e-05,-3.2963730867946,0.00806274123961633,3255
"3:10","IT_t_squared",3.86505516521553,3.57783849210278,1.08027658983118,0.30538359403668,3255
"3:10","IR_t_IT_t",0.00700498795305223,0.0241555141364245,0.289995398710611,0.777743991161341,3255
"3:3","(Intercept)",88.564075022244,18.4741199176492,4.79395367232809,0.000730237739535252,3255
"3:3","IR_t",-0.214432365825181,0.591195175697825,-0.362709938510702,0.724370420574194,3255
"3:3","IT_t",-0.0994110911118601,3.22091812093975,-0.0308642093276359,0.975985148756751,3255
"3:3","IR_t_squared",0.00321833312732622,0.00395031081012094,0.814703774467735,0.434215079951548,3255
"3:3","IT_t_squared",-0.00275802116873691,0.387240598485922,-0.00712224177816204,0.994457403568124,3255
"3:3","IR_t_IT_t",-0.0116894165500481,0.0557301734004807,-0.209750227512253,0.838074235228424,3255
"3:4","(Intercept)",151.870229925687,49.9916277997805,3.03791327887814,0.0125070438667951,3255
"3:4","IR_t",-0.790307904921167,0.687135573876364,-1.15014843499191,0.276844513546353,3255
"3:4","IT_t",-9.82593246120236,9.33254059814309,-1.05286790428294,0.317177139162216,3255
"3:4","IR_t_squared",0.00155745383681791,0.0014210819479015,1.09596342358567,0.298786509411971,3255
"3:4","IT_t_squared",0.182299647793984,0.707890885237397,0.257525067204176,0.801995223295381,3255
"3:4","IR_t_IT_t",0.0776982384552979,0.0644697033302602,1.20518994879303,0.255874893554292,3255
"3:5","(Intercept)",-52.0697934015132,273.423275668534,-0.190436579600621,0.8527774929939,3255
"3:5","IR_t",0.440596317632985,0.516487146328148,0.853063470727796,0.413589966792482,3255
"3:5","IT_t",21.0131436486431,49.8545597275325,0.421488902188389,0.682314761675958,3255
"3:5","IR_t_squared",-0.000763290176922718,0.000697546563491682,-1.09424978470533,0.29950179411473,3255
"3:5","IT_t_squared",-0.978567085625889,2.28337130187618,-0.428562400176366,0.677326266844997,3255
"3:5","IR_t_IT_t",-0.0149528262666246,0.0424213154111117,-0.352483795509743,0.731791375199812,3255
"3:6","(Intercept)",339.187526926724,432.783386484089,0.783735091317315,0.451359416466197,3255
"3:6","IR_t",0.475453059337054,0.45543479379115,1.04395418579961,0.3210861156721,3255
"3:6","IT_t",-57.4841131506315,70.2512134630185,-0.818265056459019,0.432271719447081,3255
"3:6","IR_t_squared",-0.00179645602488323,0.00074325127402181,-2.41702380833123,0.036245565266608,3255
"3:6","IT_t_squared",2.14840159368613,2.65280763975622,0.809859547103672,0.436867882163876,3255
"3:6","IR_t_IT_t",0.0412552566388088,0.0524616928952655,0.786388207509253,0.449873482826631,3255
"3:7","(Intercept)",24.2574997914746,441.102088965322,0.0549929379123427,0.957227287703493,3255
"3:7","IR_t",1.35508498533219,0.614840886121649,2.20396043255992,0.0520906759561015,3255
"3:7","IT_t",-31.4839401433281,61.4515510865515,-0.512337599078411,0.61953946091357,3255
"3:7","IR_t_squared",-0.000856050438763699,0.00024663253024809,-3.47095510029674,0.00601148740455191,3255
