District Number,Precipitation-based index (%),Temperature-based index (%),Mixed index at two stations (%),Mixed index at same station (%)
Average,6.98179193032637,9.397370137626153,21.191186971092485,20.918125343191775
Minimum,3.09444271853106e-5,2.16298104409122e-5,2.4588801245460976,1.3160592623400034
Maximum,40.0812340020294,40.2419199238759,50.454809640537235,50.14266286397924
SD,7.726734193946746,7.899617737703532,8.428974534375664,8.682778973861714
1003,18.6072090484314,9.63129125791108,43.17647080758216,42.818388638635504
1051,1.49190541354998,6.41102683688387,11.841721292625795,12.725199010015546
1053,6.09951232538713,15.4745334630967,13.439461462585925,5.931611755825712
1054,0.465077731381104,2.40656567487547,32.52016054139813,28.61542344063689
1055,3.22049905117312,4.38501667011336,21.508860438142268,16.294643186192925
1056,10.5322183040564,16.6997844294355,19.5218895213148,19.300969164409004
1057,3.89439772874789,5.43203688174801,16.751259245629406,18.605252689933103
1058,0.0238596607098278,6.24105348100365,39.821986300883815,37.47172039807214
1059,3.37165059703565,5.85818140998323,34.016692628416,30.745556727998903
1060,7.6787170678597,13.4046922674762,25.429354712591586,26.778754527792596
1061,2.17790187312864,12.8374781206026,27.23620065281277,15.704796594196354
1062,15.4104103311982,10.3805429417189,34.125730477887885,34.93865218768882
3101,0.23960620422631,24.3331616261484,26.263540633831507,25.078775551607585
3102,1.1690245361566,21.6407789655913,18.440506117052323,18.58843603296783
3103,1.93780290793955,5.38137931301623,15.958167072424256,18.833965420238016
3151,0.108900557722126,12.7652486283902,18.164712417755226,16.80501834472806
3153,0.950750018737723,17.1443517715761,25.70840972439687,26.872063740348903
3154,0.118623197004044,8.04155204847782,22.229773446084096,22.897381748959848
3155,2.37135722002975,15.6046719051195,18.620126057098176,20.18246979366352
3157,0.860961956426048,16.8423650204597,14.246734656179214,13.30002754277847
3158,0.0110623827171208,14.2112278175489,27.212259811106858,27.596813722396966
3159,1.38781795955616,15.1008787367366,21.750519874121967,21.305761141290212
3241,0.507608527671051,15.5510320639323,17.869338798054933,14.83438015222471
3251,1.36937473060086,24.051943842401,18.08661155006839,18.223737399200367
3252,2.67687287265183,11.5991277544941,18.477219256050255,19.443795976124793
3254,2.08231383735013,24.4568900916671,20.752406229824327,18.63644430222776
3255,2.15726159276861,16.5223876762978,20.66229198049129,21.02762265894048
3256,0.92216593094681,12.2043543585531,27.303367523780665,19.255700458503775
3257,1.73646470173181,6.00587593287352,13.25129720491465,18.305857580383904
3351,0.548394947537933,14.9093348331161,26.498145121028195,37.43786298091185
3352,0.379002224298663,3.76168728785526,24.00466770035181,24.03058254902395
3353,2.60488444239519,9.28685205840108,29.84571107088449,32.971190350937704
3354,0.073994377551315,17.5126832601204,9.366780890953615,8.103115699631466
3355,7.16727188428828,12.4995818418148,10.856338457653026,8.893619342892986
3357,0.596864980515558,13.2200672019277,15.127999592842814,29.328341052027717
3358,0.965823202090825,13.6720121118264,27.629540038345652,21.358017049792583
3359,0.0771306822456245,3.93926122802188,25.720257261054257,21.52277574043716
3360,2.64437489295755,11.0460943937655,16.102343907931985,20.91803765435148
3361,0.030721073646704,16.1467923011882,29.89072295874208,33.363965242912634
3452,4.70905640341747,2.0015379881398e-4,31.06726422066344,29.648884817265508
3453,0.046173514181451,2.8045289185479,21.73343762356483,21.066325565767237
3454,1.1384570666529,0.241299920615738,18.29151777420677,18.35394100623537
3455,7.17742075679375,8.87564483076169,29.396990131251226,16.098945549536907
3456,6.68454883666544,0.95604506156819,13.938923135810152,15.268026640965356
3457,16.3889472128609,6.06969480304818,23.299179236291653,25.067715319154377
3458,0.0738979771907129,10.7724561869783,18.93031169902869,16.442075234917066
3459,9.96641589630352,0.379965663314146,28.707639049521088,29.104941803331013
3460,2.78220483773775,25.0510445221061,18.57343897232809,19.402736086335924
3462,4.51697320730015,9.42823759604443,15.957227974011298,13.421465100111517
5158,0.380036111047642,0.509119725606433,23.694104200193117,16.151920557903235
5162,0.419739390385119,1.46384978471769,15.865987572217469,15.648069924479495
5166,0.808255711530782,1.75851618024155,21.875791014457413,22.65867297568516
5334,5.32324761651904,6.3383466634465,10.315320585353938,10.156863447790396
5370,7.35521514063863,0.309150384821326,10.589907666613708,6.3424884548845375
5382,7.27476615811587,0.0419557814543207,15.022283769341568,17.15852150726741
5558,10.865161293879,4.31275087273968,28.170115238549386,28.684703615946404
5570,3.09397515416805,5.76478307304814,31.10412178304454,16.988214733892008
5754,1.89053558205799,35.9493296367737,21.306002065982092,15.23043412400577
5762,13.3073955951474,12.3157728975538,19.544054385262974,19.040809602217532
5766,16.7093514389961,3.99147102101142,17.185008437946955,19.429155564647484
5915,10.6436849725447,0.0660910662823645,21.413309183218363,25.038742087146048
5974,13.1600570500204,3.22379528890536,12.862644710701192,12.785510411276164
6432,5.47743294620705,7.08796458980555,7.354349278650425,13.705446470740029
6433,10.9158240947456,5.27857107428744,7.862427435147354,7.526744861954889
6434,4.17214485694881,1.1408127191347,14.434015020699425,15.152434195487816
6435,15.4655974854937,4.36744670380753,20.97371609700206,14.376544363842012
6437,0.251803583770745,4.3780805034224e-4,5.667515512031955,9.90409490024986
6439,8.14724074113647,15.1896167623017,10.827777738475357,19.035932868948045
6440,6.11795891328397,3.82860714059284,16.879621914382533,5.405611931532637
6531,1.78336830775666,3.80203478863894,19.10031666958061,18.15794715597472
6533,6.16533566115184,0.038490004976712,4.359689674488658,8.228561394969578
6534,0.931633656607172,6.2513309262772e-4,25.88176131030182,25.598692978367872
6535,10.4831093824065,1.13050444497549,18.448235560882452,18.08111113947841
6631,0.565053686261519,4.11209585938962,24.28917938978858,28.076721504391084
6632,0.469640439637565,6.17339010348516,10.61675486204136,7.898972432835072
6633,6.63889584916254,12.9626243437104,14.302819632913726,18.91654444430387
6634,9.62246635471872,8.58401946710902,17.082985606096557,22.623434590272705
6635,3.17245693354192,0.00722066072707563,20.1820999894441,41.4709722799279
6636,6.67708322665898,11.6152944131848,40.333315667609114,11.401918249912285
7133,0.00155841457254731,13.4126757442583,18.163147251169587,24.11819639868741
7137,0.536180988270774,4.46898128623514,14.378086994430744,19.874414792394656
7140,8.63008571300018,9.78738080986681,20.989078007054022,15.595604648852037
7141,6.48620537958451,4.77709751598764,7.8278307187994765,8.359279613255897
7231,5.24010795523977,5.33103570058259,27.253930525216575,30.33869442252348
7232,7.72133297189818,14.3261286009164,20.43734519562704,9.914283997775604
7235,0.0581019012604168,20.4898784228023,43.97170151566087,50.14266286397924
7331,3.92337563023096,8.19413987061661,22.66056065657291,22.280808880811012
7332,1.65473807492173,3.47726127988497,15.966822093788474,15.04796133608328
7333,11.9076390653809,0.0663955790315071,21.84897778027669,21.471261190693312
7334,15.7700882727618,2.87818869073999,20.312933998942174,5.669485411537251
7336,1.64650319419887,0.650126872460094,8.206035504130316,7.8766959779735854
7337,13.886015810925599,10.3070758904094,33.76765917373936,33.65113401957493
7339,3.31235543136597,19.4515963597304,33.28382762337351,35.55497693833746
7340,16.5442862215775,5.54546005428256,10.00902063924392,8.685748235910067
8115,3.6355697784156,11.766718198422,8.574086746954261,9.49181493728085
8116,0.00974954855120746,0.0548449600422108,19.07556441267202,24.28592840856318
8117,17.4232849526212,5.68393887330478,34.09933783016422,33.49300507885734
8118,4.98589980020379,0.332812752835974,15.740101229187395,23.282626010515912
8119,8.1190473333014,7.27840275432252,15.4756008844511,21.294764897413117
8125,2.2552738619764,1.41355651900477,10.968059378772908,9.811891027039078
8126,0.758850583993582,0.239790724547219,14.570340636363095,17.871491837380574
8127,1.09266211745413,9.64556132035312,16.416294125717823,14.049543892129185
