district_no,Std_Without,Std_With,Hedging_Effectiveness
1003,132.71674687830787,110.05010346324069,17.078962488321793
1051,113.35668723624696,111.61551588960437,1.5360111424338014
1053,141.7716757020678,133.06475426387098,6.1415098573669615
1054,110.24980177831085,109.64965843212858,0.5443486849881513
1055,150.7658778683408,144.16776278723464,4.376398144192872
1056,125.32646322430774,109.4508547324609,12.66740326297478
1057,139.5209623999912,132.36235744959933,5.130845449495204
1058,118.05645229894006,118.04776982299383,0.007354511995875246
1059,124.22461326635919,119.59078201365074,3.730203806529634
1060,172.00891759828423,159.64015557974537,7.190767892293415
1061,161.99056510894007,159.86621300801562,1.3114048336678183
1062,152.35443753069327,132.1468755913569,13.263520424382374
3101,128.69477323816804,128.51371809891373,0.14068569740532
3102,117.46248542557363,117.08272461603747,0.3233039111681224
3103,113.92203126631459,113.55360258282148,0.3234042435846623
3151,114.15771189154827,114.07463550610304,0.07277334493543677
3153,112.44959397131561,111.53893957265944,0.8098334253554166
3154,103.81663835821304,99.8727226085163,3.7989245385585493
3155,101.84594348289754,99.28912080895611,2.5104806205372134
3157,105.62185157159367,103.49243094777741,2.016079620013926
3158,121.43141357952463,121.42131227796227,0.008318524230752378
3159,102.88150260073574,100.1415127776023,2.6632482553903203
3241,88.29502346467454,87.56996604501194,0.8211758615735448
3251,102.40716641589755,101.18282951520749,1.1955578340267383
3252,95.01294921034216,92.5286537321264,2.614691469807929
3254,87.03931948984244,86.43783994835526,0.6910434789846593
3255,106.11077541335546,104.38995997750834,1.6217160124819212
3256,98.62688334144548,97.24897045968117,1.3970966485820904
3257,93.3340253195636,91.64628890381509,1.8082756100681534
3351,114.01279102647668,113.43778398867197,0.5043355509744328
3352,122.8953728129072,122.42853419565006,0.3798667163554173
3353,125.13544862252573,120.8868603333649,3.3951916390828716
3354,136.97130702822258,136.8098846779976,0.1178512155043793
3355,134.6415961132425,124.19225327468743,7.760857818238052
3357,166.47972599877582,165.5395503381415,0.5647388323075587
3358,133.98776367895042,133.82799085060452,0.11924434288546448
3359,111.00257039949177,105.1670526248621,5.2571014829908815
3360,105.75158698109263,105.7481871474721,0.0032149244447198383
3361,148.12676542507137,148.1226846601009,0.0027549139811141815
3452,131.82584161554618,125.87327859483683,4.515475075114077
3453,104.53734125970038,103.61314192701344,0.8840853627518287
3454,134.55206896493678,134.32237422754255,0.17071066923101913
3455,140.47959712300977,130.57229496941758,7.052484742618488
3456,110.29254446564329,110.29246986180485,6.764177833007011e-5
3457,102.57344746809493,87.62100424494506,14.577303963387573
3458,125.21381067723239,123.02869942488512,1.7451040268871776
3459,71.33302752362525,64.26925915476096,9.902521474396684
3460,122.84431671436671,119.5136374134315,2.711301092324519
3462,152.56280367988347,137.2448788656855,10.040405947401808
5158,88.75584558489778,88.7554655969934,4.2812718630191583e-4
5162,99.91601555659649,95.25444457983912,4.665489261946071
5166,91.28897345523046,89.38366472067825,2.0871181506785157
5334,146.68175738153298,144.25822899710823,1.6522357160753929
5370,126.53097210549221,112.547681668225,11.051278753797115
5382,90.26114339982149,80.7280204063363,10.561713085394004
5558,125.46945332489126,114.20069294892609,8.98127797431761
5570,98.14244885199606,93.80217706533492,4.422420509606913
5754,107.9474463274951,104.508982963457,3.1853123728433164
5762,96.79310686848976,80.7160482663016,16.609714392194928
5766,101.11068460442974,80.65760900993912,20.22840184942685
5915,86.75516977306327,77.66911686607365,10.473212064199961
5974,89.66265596395078,79.71557350636733,11.093896729517706
6432,70.86296967096582,70.04651758504792,1.1521561821482922
6433,80.29277407480357,72.61790411720187,9.558606046481245
6434,95.5759103294033,91.94135611259935,3.8027931978648413
6435,94.61557571894515,78.8399588669054,16.673382508289222
6437,100.6023558762079,100.50705621391083,0.09472905626020624
6439,114.63122443595505,111.07078337584805,3.1059958380678636
6440,80.04418074156452,76.82855826783141,4.017309495758672
6531,124.49039323515353,123.26871750379519,0.9813413706957186
6533,110.70499841700847,104.3461695491063,5.743940164245742
6534,88.54092998355587,87.82166728117497,0.8123505168903087
6535,88.3535954859457,88.34407187821898,0.010778970198485173
6631,97.619449042558,94.54902902932345,3.1452953723350543
6632,109.75658829660227,109.16705306220932,0.5371297008611599
6633,101.1147491811199,87.3004590533176,13.661993170806092
6634,97.4097432015311,90.47972373392255,7.114298056685174
6635,76.29534357338203,74.12164973112282,2.8490517775419937
6636,76.06562780476695,75.09544982714928,1.2754485904037545
7133,76.14726701930816,76.13133658553019,0.020920558808667354
7137,107.08284262342751,98.36739337294975,8.138978231206389
7140,101.44434208558147,89.02142037207504,12.246046904248322
7141,121.12398055986544,109.56629402802643,9.542029974920311
7231,76.58993657337588,69.18128768063005,9.673136216333175
7232,75.22432981475096,64.10753936252377,14.778184770277964
7235,69.36558586187238,69.07090766426542,0.4248190135577436
7331,106.39924870735803,105.41194539946423,0.9279231948425587
7332,95.79431560359303,91.79106696227345,4.179004376298748
7333,107.13024596256652,95.1617972577646,11.171867101830358
7334,92.4416787419369,76.86935589872029,16.84556474432793
7336,102.46408288933728,100.76186826826016,1.6612793215702086
7337,97.82705828825341,78.26992966266054,19.991532984633547
7339,73.11594102090542,72.85749609679075,0.3534727454862067
7340,116.40371343716144,109.15192565785877,6.229859482289994
8115,89.22656774838359,89.21920882411845,0.008247458633493219
8116,124.62924970629072,124.61120979904567,0.014474858259652619
8117,104.59284420467546,95.33159919475702,8.854568474871293
8118,72.45074075048598,72.24370432969792,0.28576163424066653
8119,71.35279837045006,68.37676469575993,4.170871700418997
8125,87.67345188086229,85.74440350439734,2.200265114559757
