stations_id,von_datum,bis_datum,geobreite,geolaenge,kreis_code,res,var,per,dist,kreis_code_in,state
4709,1979-04-01,2024-05-12,49.9996,7.5981,Simmern-Wahlbach,daily,kl,historical,45.8863473355791,7231,Bernkastel-Wittlich
3660,1995-03-01,2024-05-12,50.3602,6.8697,Nuerburg-Barweiler,daily,kl,historical,48.92604893705215,7231,Bernkastel-Wittlich
5029,1975-06-01,2024-05-12,49.4737,7.0385,Tholey,daily,kl,historical,50.40584185369499,7231,Bernkastel-Wittlich
4508,1953-01-01,2024-05-12,50.2968,6.4194,Schneifelforsthaus,daily,kl,historical,56.90887710055148,7231,Bernkastel-Wittlich
3905,1990-08-29,2024-05-12,49.5214,6.4476,Perl-Sinz-Renglischberg,daily,kl,historical,58.36285618088261,7231,Bernkastel-Wittlich
4279,1989-04-18,2024-05-12,50.3046,6.3863,Roth bei Pruem,daily,kl,historical,59.168147983901434,7231,Bernkastel-Wittlich
3904,1965-01-01,2024-05-12,49.5354,6.3789,Perl-Nennig,daily,kl,historical,60.51346740206137,7231,Bernkastel-Wittlich
161,1980-12-01,2024-05-12,50.4237,7.4202,Andernach,daily,kl,historical,64.1836496296246,7231,Bernkastel-Wittlich
4301,1947-01-01,2024-05-12,49.8502,7.871,"Kreuznach, Bad",daily,kl,historical,65.27155254442953,7231,Bernkastel-Wittlich
1011,1990-10-11,2024-05-12,49.6017,7.7413,Doerrmoschel-Felsbergerhof,daily,kl,historical,66.18485749875926,7231,Bernkastel-Wittlich
15044,2011-10-01,2024-05-12,50.4517,7.4058,Neuwied-Feldkirchen-Huellenberg,daily,kl,historical,66.40098736005426,7231,Bernkastel-Wittlich
3545,1970-01-01,2024-05-12,49.344,7.2297,Neunkirchen-Wellesweiler,daily,kl,historical,67.27583667647072,7231,Bernkastel-Wittlich
3490,1948-01-01,2024-05-12,50.5346,7.0853,"Neuenahr, Bad-Ahrweiler",daily,kl,historical,68.33945201100201,7231,Bernkastel-Wittlich
1580,1884-07-01,2024-05-12,49.9859,7.9548,Geisenheim,daily,kl,historical,70.97560873247029,7231,Bernkastel-Wittlich
2497,1947-01-01,2024-05-12,50.5014,6.5264,Kall-Sistig,daily,kl,historical,71.3918863762315,7231,Bernkastel-Wittlich
4323,1969-01-01,2024-05-12,49.6468,7.8837,Ruppertsecken,daily,kl,historical,72.6857177669173,7231,Bernkastel-Wittlich
6217,2001-04-01,2024-05-12,49.2406,6.9351,Saarbruecken-Burbach,daily,kl,historical,76.09976697932869,7231,Bernkastel-Wittlich
460,1951-01-01,2024-05-12,49.2641,6.6868,Berus,daily,kl,historical,76.18227082794672,7231,Bernkastel-Wittlich
2486,1901-01-01,2024-05-12,49.4262,7.7557,Kaiserslautern,daily,kl,historical,79.31268418140496,7231,Bernkastel-Wittlich
15978,2020-04-02,2024-05-12,49.5044,7.8618,Sembach,daily,kl,historical,79.49877484517133,7231,Bernkastel-Wittlich
4336,1951-01-01,2024-05-12,49.2128,7.1077,Saarbruecken-Ensheim,daily,kl,historical,79.80072538040002,7231,Bernkastel-Wittlich
2362,1982-10-01,2024-05-12,50.5651,7.4843,Huemmerich,daily,kl,historical,80.14341195279158,7231,Bernkastel-Wittlich
1327,1937-01-01,2024-05-12,50.7119,6.7905,Weilerswist-Lommersum,daily,kl,historical,88.43181934819361,7231,Bernkastel-Wittlich
15976,2020-04-02,2024-05-12,49.9529,8.2107,Ober-Olm/Bellem,daily,kl,historical,89.04097083173096,7231,Bernkastel-Wittlich
603,1986-08-01,2024-05-12,50.7293,7.204,Koenigswinter-Heiderhof,daily,kl,historical,91.03577950468853,7231,Bernkastel-Wittlich
3591,1994-01-01,2024-05-12,50.6743,6.424,Nideggen-Schmidt,daily,kl,historical,91.85364726164244,7231,Bernkastel-Wittlich
3939,1950-01-01,2024-05-12,49.1912,7.5879,Pirmasens,daily,kl,historical,93.03453276371481,7231,Bernkastel-Wittlich
6344,2004-12-01,2024-05-12,50.394,8.1423,Runkel-Ennerich,daily,kl,historical,98.64028934337753,7231,Bernkastel-Wittlich
5541,1987-06-01,2024-05-12,50.1321,8.3169,Wiesbaden-Auringen,daily,kl,historical,99.12653537672595,7231,Bernkastel-Wittlich
150,1951-01-01,2024-05-09,49.7273,8.1164,Alzey,daily,kl,historical,85.30073270056889,7231,Bernkastel-Wittlich
3137,1948-01-01,2023-08-01,49.9656,8.2139,Mainz-Lerchenberg (ZDF),daily,kl,historical,89.31889951011784,7231,Bernkastel-Wittlich
3340,1938-01-01,2022-04-30,50.4383,7.8061,Montabaur,daily,kl,historical,82.639434975519407,7231,Bernkastel-Wittlich
1964,1952-01-01,2024-05-12,49.9445,6.3821,Olsdorf,daily,kl,historical,13.234919114062745,7232,Eifelkreis Bitburg-Prüm
4508,1953-01-01,2024-05-12,50.2968,6.4194,Schneifelforsthaus,daily,kl,historical,26.1000710391753,7232,Eifelkreis Bitburg-Prüm
4279,1989-04-18,2024-05-12,50.3046,6.3863,Roth bei Pruem,daily,kl,historical,27.012505183221023,7232,Eifelkreis Bitburg-Prüm
3155,1961-11-01,2024-05-12,50.1015,6.8009,Manderscheid-Sonnenhof,daily,kl,historical,28.22242543301026,7232,Eifelkreis Bitburg-Prüm
5100,1937-01-01,2024-05-12,49.7479,6.6583,Trier-Petrisberg,daily,kl,historical,39.20261720652964,7232,Eifelkreis Bitburg-Prüm
5099,1907-05-01,2024-05-12,49.7326,6.6131,Trier-Zewen,daily,kl,historical,39.42243612898084,7232,Eifelkreis Bitburg-Prüm
3660,1995-03-01,2024-05-12,50.3602,6.8697,Nuerburg-Barweiler,daily,kl,historical,46.55909003355288,7232,Eifelkreis Bitburg-Prüm
766,1965-01-01,2024-05-12,50.1745,7.0595,Buechel-Alflen,daily,kl,historical,47.95349422329351,7232,Eifelkreis Bitburg-Prüm
2497,1947-01-01,2024-05-12,50.5014,6.5264,Kall-Sistig,daily,kl,historical,49.53577726290614,7232,Eifelkreis Bitburg-Prüm
953,1950-08-01,2024-05-12,49.7619,7.0542,Deuselbach,daily,kl,historical,56.93364339407498,7232,Eifelkreis Bitburg-Prüm
3904,1965-01-01,2024-05-12,49.5354,6.3789,Perl-Nennig,daily,kl,historical,58.61498506100221,7232,Eifelkreis Bitburg-Prüm
3905,1990-08-29,2024-05-12,49.5214,6.4476,Perl-Sinz-Renglischberg,daily,kl,historical,60.18885448933857,7232,Eifelkreis Bitburg-Prüm
5871,1998-11-01,2024-05-12,49.9463,7.2645,Hahn,daily,kl,historical,62.40284666227806,7232,Eifelkreis Bitburg-Prüm
5433,1957-01-01,2024-05-12,49.5534,6.812,Weiskirchen/Saar,daily,kl,historical,63.496144455708354,7232,Eifelkreis Bitburg-Prüm
535,1947-01-01,2024-05-12,50.0372,7.3079,Blankenrath,daily,kl,historical,64.15978319063572,7232,Eifelkreis Bitburg-Prüm
3591,1994-01-01,2024-05-12,50.6743,6.424,Nideggen-Schmidt,daily,kl,historical,68.07493032269302,7232,Eifelkreis Bitburg-Prüm
3490,1948-01-01,2024-05-12,50.5346,7.0853,"Neuenahr, Bad-Ahrweiler",daily,kl,historical,71.13023641388254,7232,Eifelkreis Bitburg-Prüm
1327,1937-01-01,2024-05-12,50.7119,6.7905,Weilerswist-Lommersum,daily,kl,historical,77.11683537710441,7232,Eifelkreis Bitburg-Prüm
2385,1974-04-01,2024-05-12,49.6927,7.3263,Idar-Oberstein,daily,kl,historical,77.44184353276627,7232,Eifelkreis Bitburg-Prüm
5029,1975-06-01,2024-05-12,49.4737,7.0385,Tholey,daily,kl,historical,79.48488125923336,7232,Eifelkreis Bitburg-Prüm
161,1980-12-01,2024-05-12,50.4237,7.4202,Andernach,daily,kl,historical,82.31205982957323,7232,Eifelkreis Bitburg-Prüm
15044,2011-10-01,2024-05-12,50.4517,7.4058,Neuwied-Feldkirchen-Huellenberg,daily,kl,historical,82.98370600804631,7232,Eifelkreis Bitburg-Prüm
4709,1979-04-01,2024-05-12,49.9996,7.5981,Simmern-Wahlbach,daily,kl,historical,85.13757544768086,7232,Eifelkreis Bitburg-Prüm
15000,2011-04-01,2024-05-12,50.7983,6.0244,Aachen-Orsbach,daily,kl,historical,86.29566065314239,7232,Eifelkreis Bitburg-Prüm
3623,1969-01-01,2024-05-12,50.8294,6.6601,Noervenich-Niederbolheim,daily,kl,historical,87.13057112611399,7232,Eifelkreis Bitburg-Prüm
460,1951-01-01,2024-05-12,49.2641,6.6868,Berus,daily,kl,historical,90.94557295013627,7232,Eifelkreis Bitburg-Prüm
603,1986-08-01,2024-05-12,50.7293,7.204,Koenigswinter-Heiderhof,daily,kl,historical,93.11016059491938,7232,Eifelkreis Bitburg-Prüm
2362,1982-10-01,2024-05-12,50.5651,7.4843,Huemmerich,daily,kl,historical,94.57727048949616,7232,Eifelkreis Bitburg-Prüm
6217,2001-04-01,2024-05-12,49.2406,6.9351,Saarbruecken-Burbach,daily,kl,historical,98.86028957134403,7232,Eifelkreis Bitburg-Prüm
3545,1970-01-01,2024-05-12,49.344,7.2297,Neunkirchen-Wellesweiler,daily,kl,historical,99.24827032398376,7232,Eifelkreis Bitburg-Prüm
5100,1937-01-01,2024-05-12,49.7479,6.6583,Trier-Petrisberg,daily,kl,historical,6.292422564442266,7235,Trier-Saarburg
5099,1907-05-01,2024-05-12,49.7326,6.6131,Trier-Zewen,daily,kl,historical,7.133672093467938,7235,Trier-Saarburg
5433,1957-01-01,2024-05-12,49.5534,6.812,Weiskirchen/Saar,daily,kl,historical,18.007540943696135,7235,Trier-Saarburg
3905,1990-08-29,2024-05-12,49.5214,6.4476,Perl-Sinz-Renglischberg,daily,kl,historical,26.415903866986305,7235,Trier-Saarburg
953,1950-08-01,2024-05-12,49.7619,7.0542,Deuselbach,daily,kl,historical,26.80511114316604,7235,Trier-Saarburg
3904,1965-01-01,2024-05-12,49.5354,6.3789,Perl-Nennig,daily,kl,historical,28.992478580271037,7235,Trier-Saarburg
5029,1975-06-01,2024-05-12,49.4737,7.0385,Tholey,daily,kl,historical,35.02398594893687,7235,Trier-Saarburg
1964,1952-01-01,2024-05-12,49.9445,6.3821,Olsdorf,daily,kl,historical,35.55976912351726,7235,Trier-Saarburg
2385,1974-04-01,2024-05-12,49.6927,7.3263,Idar-Oberstein,daily,kl,historical,45.39446047883362,7235,Trier-Saarburg
3155,1961-11-01,2024-05-12,50.1015,6.8009,Manderscheid-Sonnenhof,daily,kl,historical,45.655915904436796,7235,Trier-Saarburg
460,1951-01-01,2024-05-12,49.2641,6.6868,Berus,daily,kl,historical,48.09444296919783,7235,Trier-Saarburg
5871,1998-11-01,2024-05-12,49.9463,7.2645,Hahn,daily,kl,historical,49.38527085685815,7235,Trier-Saarburg
6217,2001-04-01,2024-05-12,49.2406,6.9351,Saarbruecken-Burbach,daily,kl,historical,53.58490166613118,7235,Trier-Saarburg
3545,1970-01-01,2024-05-12,49.344,7.2297,Neunkirchen-Wellesweiler,daily,kl,historical,55.00605000865045,7235,Trier-Saarburg
535,1947-01-01,2024-05-12,50.0372,7.3079,Blankenrath,daily,kl,historical,57.98911310887812,7235,Trier-Saarburg
766,1965-01-01,2024-05-12,50.1745,7.0595,Buechel-Alflen,daily,kl,historical,59.19228814492765,7235,Trier-Saarburg
4336,1951-01-01,2024-05-12,49.2128,7.1077,Saarbruecken-Ensheim,daily,kl,historical,61.50462206059695,7235,Trier-Saarburg
4508,1953-01-01,2024-05-12,50.2968,6.4194,Schneifelforsthaus,daily,kl,historical,69.59128338585111,7235,Trier-Saarburg
4279,1989-04-18,2024-05-12,50.3046,6.3863,Roth bei Pruem,daily,kl,historical,71.12154099491408,7235,Trier-Saarburg
4709,1979-04-01,2024-05-12,49.9996,7.5981,Simmern-Wahlbach,daily,kl,historical,72.97971227617857,7235,Trier-Saarburg
3660,1995-03-01,2024-05-12,50.3602,6.8697,Nuerburg-Barweiler,daily,kl,historical,74.83534234042351,7235,Trier-Saarburg
1011,1990-10-11,2024-05-12,49.6017,7.7413,Doerrmoschel-Felsbergerhof,daily,kl,historical,76.04780006079538,7235,Trier-Saarburg
2486,1901-01-01,2024-05-12,49.4262,7.7557,Kaiserslautern,daily,kl,historical,82.18332590994324,7235,Trier-Saarburg
3939,1950-01-01,2024-05-12,49.1912,7.5879,Pirmasens,daily,kl,historical,85.57586619972416,7235,Trier-Saarburg
4323,1969-01-01,2024-05-12,49.6468,7.8837,Ruppertsecken,daily,kl,historical,85.70347775349609,7235,Trier-Saarburg
4301,1947-01-01,2024-05-12,49.8502,7.871,"Kreuznach, Bad",daily,kl,historical,86.14380165048131,7235,Trier-Saarburg
15978,2020-04-02,2024-05-12,49.5044,7.8618,Sembach,daily,kl,historical,86.74481427287228,7235,Trier-Saarburg
2497,1947-01-01,2024-05-12,50.5014,6.5264,Kall-Sistig,daily,kl,historical,90.29724694580344,7235,Trier-Saarburg
1580,1884-07-01,2024-05-12,49.9859,7.9548,Geisenheim,daily,kl,historical,95.88176800603979,7235,Trier-Saarburg
161,1980-12-01,2024-05-12,50.4237,7.4202,Andernach,daily,kl,historical,95.99522947652252,7235,Trier-Saarburg
3490,1948-01-01,2024-05-12,50.5346,7.0853,"Neuenahr, Bad-Ahrweiler",daily,kl,historical,97.2447540874415,7235,Trier-Saarburg
15044,2011-10-01,2024-05-12,50.4517,7.4058,Neuwied-Feldkirchen-Huellenberg,daily,kl,historical,98.08863655872543,7235,Trier-Saarburg
15976,2020-04-02,2024-05-12,49.9529,8.2107,Ober-Olm/Bellem,daily,kl,historical,21.851458012178153,7331,Alzey-Worms
5692,1936-01-01,2024-05-12,49.6051,8.3659,Worms,daily,kl,historical,22.802779426414737,7331,Alzey-Worms
4301,1947-01-01,2024-05-12,49.8502,7.871,"Kreuznach, Bad",daily,kl,historical,22.884633386478335,7331,Alzey-Worms
4323,1969-01-01,2024-05-12,49.6468,7.8837,Ruppertsecken,daily,kl,historical,23.317855267336554,7331,Alzey-Worms
1580,1884-07-01,2024-05-12,49.9859,7.9548,Geisenheim,daily,kl,historical,29.06031200201451,7331,Alzey-Worms
1072,1952-01-01,2024-05-12,49.4719,8.1929,"Duerkheim, Bad",daily,kl,historical,32.075810438185584,7331,Alzey-Worms
1011,1990-10-11,2024-05-12,49.6017,7.7413,Doerrmoschel-Felsbergerhof,daily,kl,historical,34.68475725286373,7331,Alzey-Worms
15978,2020-04-02,2024-05-12,49.5044,7.8618,Sembach,daily,kl,historical,35.45177090282259,7331,Alzey-Worms
1420,1949-01-01,2024-05-12,50.0259,8.5213,Frankfurt/Main,daily,kl,historical,39.47366552417126,7331,Alzey-Worms
917,1995-08-01,2024-05-12,49.8809,8.6779,Darmstadt,daily,kl,historical,39.72249429173714,7331,Alzey-Worms
5906,1936-01-01,2024-05-12,49.5063,8.5584,Mannheim,daily,kl,historical,40.337780539417174,7331,Alzey-Worms
5426,1953-01-01,2024-05-12,49.3758,8.1212,Weinbiet,daily,kl,historical,42.737280409118085,7331,Alzey-Worms
5541,1987-06-01,2024-05-12,50.1321,8.3169,Wiesbaden-Auringen,daily,kl,historical,42.985133966870634,7331,Alzey-Worms
2486,1901-01-01,2024-05-12,49.4262,7.7557,Kaiserslautern,daily,kl,historical,47.015766512390044,7331,Alzey-Worms
4709,1979-04-01,2024-05-12,49.9996,7.5981,Simmern-Wahlbach,daily,kl,historical,48.14629368089262,7331,Alzey-Worms
1424,1985-11-01,2024-05-12,50.1269,8.6694,Frankfurt/Main-Westend,daily,kl,historical,54.89025006476999,7331,Alzey-Worms
2601,1936-01-01,2024-05-12,50.2218,8.4469,Kleiner Feldberg/Taunus,daily,kl,historical,55.427019434575,7331,Alzey-Worms
5300,1951-01-01,2024-05-12,50.2596,8.3607,Waldems-Reinborn,daily,kl,historical,57.48546367835021,7331,Alzey-Worms
7341,2005-07-15,2024-05-12,50.09,8.7862,Offenbach-Wetterpark,daily,kl,historical,58.12538890708518,7331,Alzey-Worms
2385,1974-04-01,2024-05-12,49.6927,7.3263,Idar-Oberstein,daily,kl,historical,60.18491432759252,7331,Alzey-Worms
4411,1979-12-01,2024-05-12,49.9195,8.9672,Schaafheim-Schlierbach,daily,kl,historical,60.75287197893562,7331,Alzey-Worms
3284,1987-01-01,2024-05-12,49.6692,9.0085,Michelstadt,daily,kl,historical,62.02388995377195,7331,Alzey-Worms
330,1937-01-01,2024-05-12,49.5617,8.9673,Oberzent-Beerfelden,daily,kl,historical,62.316807024165314,7331,Alzey-Worms
7391,2012-02-01,2024-05-12,49.5561,8.9669,Oberzent-Beerfelden-Vogelherd,daily,kl,historical,62.51550144954074,7331,Alzey-Worms
5275,1985-10-01,2024-05-12,49.2445,8.5374,Waghaeusel-Kirrlach,daily,kl,historical,63.50014261456517,7331,Alzey-Worms
5871,1998-11-01,2024-05-12,49.9463,7.2645,Hahn,daily,kl,historical,67.2884549926438,7331,Alzey-Worms
3287,1987-10-01,2024-05-12,49.7177,9.0997,Michelstadt-Vielbrunn,daily,kl,historical,67.88893432903525,7331,Alzey-Worms
535,1947-01-01,2024-05-12,50.0372,7.3079,Blankenrath,daily,kl,historical,68.222905514376,7331,Alzey-Worms
2480,1947-01-01,2024-05-12,50.0643,8.993,Kahl/Main,daily,kl,historical,68.781348626489,7331,Alzey-Worms
6344,2004-12-01,2024-05-12,50.394,8.1423,Runkel-Ennerich,daily,kl,historical,70.56832669014737,7331,Alzey-Worms
377,1947-01-01,2024-05-12,49.107,7.9967,"Bergzabern, Bad",daily,kl,historical,73.47004092354726,7331,Alzey-Worms
13674,2007-08-01,2024-05-12,49.2943,8.9053,Waibstadt,daily,kl,historical,74.76866200864028,7331,Alzey-Worms
3939,1950-01-01,2024-05-12,49.1912,7.5879,Pirmasens,daily,kl,historical,75.39344420185786,7331,Alzey-Worms
3319,2006-09-01,2024-05-12,49.7644,9.253,Roellbach,daily,kl,historical,78.710459866037,7331,Alzey-Worms
3442,1947-01-01,2024-05-12,50.3574,8.7506,"Nauheim, Bad",daily,kl,historical,78.8378457055726,7331,Alzey-Worms
953,1950-08-01,2024-05-12,49.7619,7.0542,Deuselbach,daily,kl,historical,79.22810495555409,7331,Alzey-Worms
3545,1970-01-01,2024-05-12,49.344,7.2297,Neunkirchen-Wellesweiler,daily,kl,historical,81.30533029534419,7331,Alzey-Worms
1255,2002-12-01,2024-05-12,49.1661,8.8483,Eppingen-Elsenz,daily,kl,historical,82.74839707535565,7331,Alzey-Worms
5029,1975-06-01,2024-05-12,49.4737,7.0385,Tholey,daily,kl,historical,86.63019160554414,7331,Alzey-Worms
755,1935-01-01,2024-05-12,49.5182,9.3213,"Buchen, Kr. Neckar-Odenwald",daily,kl,historical,88.01329760952983,7331,Alzey-Worms
4177,1948-01-01,2024-05-12,48.9726,8.3301,Rheinstetten,daily,kl,historical,88.38336987708617,7331,Alzey-Worms
3042,1993-07-01,2024-05-12,50.5617,8.2386,Loehnberg-Obershausen,daily,kl,historical,89.39595085908455,7331,Alzey-Worms
7187,2004-12-01,2024-05-12,49.7636,9.4063,Freudenberg/Main-Boxtal,daily,kl,historical,89.72136368682591,7331,Alzey-Worms
161,1980-12-01,2024-05-12,50.4237,7.4202,Andernach,daily,kl,historical,90.66316295278423,7331,Alzey-Worms
766,1965-01-01,2024-05-12,50.1745,7.0595,Buechel-Alflen,daily,kl,historical,91.07101464830015,7331,Alzey-Worms
5327,1981-07-14,2024-05-12,49.5789,9.3975,Wallduern,daily,kl,historical,91.48710624197908,7331,Alzey-Worms
1863,1995-03-01,2024-05-12,50.2667,9.1854,Gruendau-Breitenborn,daily,kl,historical,92.62381910809772,7331,Alzey-Worms
15044,2011-10-01,2024-05-12,50.4517,7.4058,Neuwied-Feldkirchen-Huellenberg,daily,kl,historical,93.79133534170096,7331,Alzey-Worms
7412,2006-10-01,2024-05-12,50.0083,9.4238,Neuhuetten/Spessart,daily,kl,historical,94.87241421080816,7331,Alzey-Worms
4336,1951-01-01,2024-05-12,49.2128,7.1077,Saarbruecken-Ensheim,daily,kl,historical,97.1681439233855,7331,Alzey-Worms
5433,1957-01-01,2024-05-12,49.5534,6.812,Weiskirchen/Saar,daily,kl,historical,99.50492162254211,7331,Alzey-Worms
1639,1939-01-01,2024-05-12,50.6017,8.6439,Giessen/Wettenberg,daily,kl,historical,99.86125293957994,7331,Alzey-Worms
3925,1989-04-06,2024-05-12,48.9329,8.6973,Pforzheim-Ispringen,daily,kl,historical,99.88756190430875,7331,Alzey-Worms
150,1951-01-01,2024-05-09,49.7273,8.1164,Alzey,daily,kl,historical,4.622057312741771,7331,Alzey-Worms
19576,2023-09-01,2023-09-08,49.8044,8.8582,Reinheim-Hundertmorgen,daily,kl,recent,50.57827204427155,7331,Alzey-Worms
3137,1948-01-01,2023-08-01,49.9656,8.2139,Mainz-Lerchenberg (ZDF),daily,kl,historical,23.281892361209923,7331,Alzey-Worms
3340,1938-01-01,2022-04-30,50.4383,7.8061,Montabaur,daily,kl,historical,79.53169571316008,7331,Alzey-Worms
1072,1952-01-01,2024-05-12,49.4719,8.1929,"Duerkheim, Bad",daily,kl,historical,6.327781369299073,7332,Bad Dürkheim
5426,1953-01-01,2024-05-12,49.3758,8.1212,Weinbiet,daily,kl,historical,8.62226654375853,7332,Bad Dürkheim
15978,2020-04-02,2024-05-12,49.5044,7.8618,Sembach,daily,kl,historical,18.840798306061075,7332,Bad Dürkheim
5692,1936-01-01,2024-05-12,49.6051,8.3659,Worms,daily,kl,historical,25.025312802949355,7332,Bad Dürkheim
2486,1901-01-01,2024-05-12,49.4262,7.7557,Kaiserslautern,daily,kl,historical,25.812229748765827,7332,Bad Dürkheim
4323,1969-01-01,2024-05-12,49.6468,7.8837,Ruppertsecken,daily,kl,historical,27.047067909011144,7332,Bad Dürkheim
1011,1990-10-11,2024-05-12,49.6017,7.7413,Doerrmoschel-Felsbergerhof,daily,kl,historical,31.347049047639246,7332,Bad Dürkheim
5906,1936-01-01,2024-05-12,49.5063,8.5584,Mannheim,daily,kl,historical,32.91049722549798,7332,Bad Dürkheim
5275,1985-10-01,2024-05-12,49.2445,8.5374,Waghaeusel-Kirrlach,daily,kl,historical,38.66200900482596,7332,Bad Dürkheim
377,1947-01-01,2024-05-12,49.107,7.9967,"Bergzabern, Bad",daily,kl,historical,39.34796575768344,7332,Bad Dürkheim
4301,1947-01-01,2024-05-12,49.8502,7.871,"Kreuznach, Bad",daily,kl,historical,47.405833333290005,7332,Bad Dürkheim
3939,1950-01-01,2024-05-12,49.1912,7.5879,Pirmasens,daily,kl,historical,47.760917243714005,7332,Bad Dürkheim
4177,1948-01-01,2024-05-12,48.9726,8.3301,Rheinstetten,daily,kl,historical,55.75467855229332,7332,Bad Dürkheim
15976,2020-04-02,2024-05-12,49.9529,8.2107,Ober-Olm/Bellem,daily,kl,historical,56.05136775457792,7332,Bad Dürkheim
13674,2007-08-01,2024-05-12,49.2943,8.9053,Waibstadt,daily,kl,historical,60.203539537767995,7332,Bad Dürkheim
1580,1884-07-01,2024-05-12,49.9859,7.9548,Geisenheim,daily,kl,historical,60.299195584017696,7332,Bad Dürkheim
1255,2002-12-01,2024-05-12,49.1661,8.8483,Eppingen-Elsenz,daily,kl,historical,62.29150130500222,7332,Bad Dürkheim
2385,1974-04-01,2024-05-12,49.6927,7.3263,Idar-Oberstein,daily,kl,historical,62.49962935766821,7332,Bad Dürkheim
917,1995-08-01,2024-05-12,49.8809,8.6779,Darmstadt,daily,kl,historical,62.70809792191875,7332,Bad Dürkheim
7391,2012-02-01,2024-05-12,49.5561,8.9669,Oberzent-Beerfelden-Vogelherd,daily,kl,historical,62.906319822582745,7332,Bad Dürkheim
330,1937-01-01,2024-05-12,49.5617,8.9673,Oberzent-Beerfelden,daily,kl,historical,63.04762255639693,7332,Bad Dürkheim
3545,1970-01-01,2024-05-12,49.344,7.2297,Neunkirchen-Wellesweiler,daily,kl,historical,64.86722748789559,7332,Bad Dürkheim
3284,1987-01-01,2024-05-12,49.6692,9.0085,Michelstadt,daily,kl,historical,69.09805218810293,7332,Bad Dürkheim
1420,1949-01-01,2024-05-12,50.0259,8.5213,Frankfurt/Main,daily,kl,historical,70.21510593635946,7332,Bad Dürkheim
4709,1979-04-01,2024-05-12,49.9996,7.5981,Simmern-Wahlbach,daily,kl,historical,71.05878958235103,7332,Bad Dürkheim
3925,1989-04-06,2024-05-12,48.9329,8.6973,Pforzheim-Ispringen,daily,kl,historical,71.86260966925389,7332,Bad Dürkheim
5541,1987-06-01,2024-05-12,50.1321,8.3169,Wiesbaden-Auringen,daily,kl,historical,76.95297605327578,7332,Bad Dürkheim
3362,1998-01-01,2024-05-12,48.9721,8.8735,Muehlacker,daily,kl,historical,77.02488901232563,7332,Bad Dürkheim
3287,1987-10-01,2024-05-12,49.7177,9.0997,Michelstadt-Vielbrunn,daily,kl,historical,77.15776261110945,7332,Bad Dürkheim
4336,1951-01-01,2024-05-12,49.2128,7.1077,Saarbruecken-Ensheim,daily,kl,historical,77.40427949821205,7332,Bad Dürkheim
5029,1975-06-01,2024-05-12,49.4737,7.0385,Tholey,daily,kl,historical,77.49209774311767,7332,Bad Dürkheim
4411,1979-12-01,2024-05-12,49.9195,8.9672,Schaafheim-Schlierbach,daily,kl,historical,80.56381113385153,7332,Bad Dürkheim
257,1949-01-01,2024-05-12,48.727,8.2457,Baden-Baden-Geroldsau,daily,kl,historical,81.32921254962791,7332,Bad Dürkheim
5871,1998-11-01,2024-05-12,49.9463,7.2645,Hahn,daily,kl,historical,81.90706020809536,7332,Bad Dürkheim
15547,2016-10-01,2024-05-12,49.1259,9.1428,Heilbronn/Neckar,daily,kl,historical,83.24812914435022,7332,Bad Dürkheim
953,1950-08-01,2024-05-12,49.7619,7.0542,Deuselbach,daily,kl,historical,83.4900920893872,7332,Bad Dürkheim
1424,1985-11-01,2024-05-12,50.1269,8.6694,Frankfurt/Main-Westend,daily,kl,historical,85.00361701679384,7332,Bad Dürkheim
7341,2005-07-15,2024-05-12,50.09,8.7862,Offenbach-Wetterpark,daily,kl,historical,85.86411290834683,7332,Bad Dürkheim
535,1947-01-01,2024-05-12,50.0372,7.3079,Blankenrath,daily,kl,historical,86.85328009997421,7332,Bad Dürkheim
4169,1958-01-01,2024-05-12,48.6703,7.9939,Rheinau-Memprechtshofen,daily,kl,historical,87.44640716934158,7332,Bad Dürkheim
755,1935-01-01,2024-05-12,49.5182,9.3213,"Buchen, Kr. Neckar-Odenwald",daily,kl,historical,87.77697994969137,7332,Bad Dürkheim
6217,2001-04-01,2024-05-12,49.2406,6.9351,Saarbruecken-Burbach,daily,kl,historical,88.347893207828193,7332,Bad Dürkheim
2601,1936-01-01,2024-05-12,50.2218,8.4469,Kleiner Feldberg/Taunus,daily,kl,historical,88.82738614502908,7332,Bad Dürkheim
4349,1987-11-01,2024-05-12,48.9569,9.0711,Sachsenheim,daily,kl,historical,88.96798531500637,7332,Bad Dürkheim
3319,2006-09-01,2024-05-12,49.7644,9.253,Roellbach,daily,kl,historical,89.3193734393849,7332,Bad Dürkheim
5300,1951-01-01,2024-05-12,50.2596,8.3607,Waldems-Reinborn,daily,kl,historical,91.46645002882504,7332,Bad Dürkheim
2480,1947-01-01,2024-05-12,50.0643,8.993,Kahl/Main,daily,kl,historical,92.95312494664881,7332,Bad Dürkheim
5327,1981-07-14,2024-05-12,49.5789,9.3975,Wallduern,daily,kl,historical,93.9720795274794,7332,Bad Dürkheim
5433,1957-01-01,2024-05-12,49.5534,6.812,Weiskirchen/Saar,daily,kl,historical,94.41222989151255,7332,Bad Dürkheim
3734,2004-07-01,2024-05-12,49.128,9.3525,Obersulm-Willsbach,daily,kl,historical,97.06625380857825,7332,Bad Dürkheim
5562,1995-04-01,2024-05-12,48.6516,8.6801,Neubulach-Oberhaugstett,daily,kl,historical,98.31199392086054,7332,Bad Dürkheim
