district,Std_Without,Std_With,Hedging_Effectiveness
1003,133.62055730063895,127.92463172660402,4.2627614261624505
1051,113.4492426888195,102.60332319765286,9.560151512792348
1053,141.77962241920852,123.68058686937171,12.765611334696803
1054,110.32069615443876,92.47228578479361,16.17866002645508
1055,151.75221909415365,126.04174949144841,16.94240107734658
1056,126.80576222448781,109.1484292177204,13.924708701729285
1057,140.3846905233378,107.11813116041711,23.69671453411824
1058,119.77930817410274,111.26334725635448,7.109709554650341
1059,124.7479806115781,111.47754781620606,10.637793678353452
1060,172.2828991320187,150.3046217974505,12.757085842702518
1061,163.97085919963544,134.99622293638444,17.6706009864681
1062,155.8569942821517,139.87787724743015,10.252422169642365
3101,129.26640192512,122.0924060685588,5.549776082354999
3102,118.6886122029686,104.11429775047749,12.27945476990469
3103,114.40149183176474,98.65907635989802,13.760673239311446
3151,114.356728413038,106.16003830562144,7.167650055370105
3153,112.53794619297679,111.20521363430352,1.1842517157616688
3154,104.2699573223275,98.64643111333794,5.393237278889137
3155,101.87233841103938,95.16801335595001,6.581104507524348
3157,106.84658160184628,99.06097635834625,7.286714396266185
3158,122.98054046609703,119.85477834337932,2.5416721302988625
3159,105.34693815442186,98.4463013251063,6.550391449631239
3241,88.4613361870597,85.1183064973144,3.779085681767396
3251,106.01534480127549,92.14744194718838,13.081033580640922
3252,95.01696690591632,87.03958711603774,8.395742412802553
3254,88.32425110542026,85.67844497895163,2.995560215178842
3255,106.6992783480751,105.49625538628695,1.1274893142797469
3256,98.62694696008118,88.1925995882996,10.579611042816564
3257,93.34186627660708,87.23355935382662,6.544016277411087
3351,116.80931469707372,84.79463863466167,27.40763966078989
3352,122.89538098181993,122.15990841261704,0.598454200090468
3353,126.19105092411797,107.72386884641975,14.6343040512461
3354,137.21990137488558,112.97930031125851,17.665514127868086
3355,134.71391910266735,125.33250136660722,6.96395576533589
3357,166.5302054683574,151.1599313554277,9.229721460861484
3358,133.99032800915145,117.14544421432804,12.5717162164667
3359,111.23241733715342,102.22093802993734,8.101486529688229
3360,107.60262698156274,89.75682833353251,16.584909819244494
3361,149.6672932429349,143.68176568680616,3.9992221589878274
3452,131.91463906632956,106.76413193494756,19.06574380932489
3453,104.61683739564424,73.05374465477811,30.170184385807353
3454,135.01573241663357,105.0604205071937,22.186534393638897
3455,140.48415331749462,119.70430049708727,14.791599144598758
3456,111.85667019300489,85.86501416815673,23.236572284871734
3457,106.6192728043731,68.97719927515479,35.30513061956879
3458,128.11723797626402,110.6622151605465,13.624257821536379
