"district_no","accumulation_period","Year","stations","Y_t","IR_t","IT_t","prediction"
3456,"3:7",2013,1766,84.8576470588235,182.2,11.5522875816993,84.4084848773181
3456,"3:7",2014,1766,85.3129411764706,346.4,13.8483660130719,73.7982968772132
3456,"3:7",2015,1766,81.1682352941177,230.1,12.5320261437908,78.1078744154159
3456,"3:7",2016,1766,74.0235294117647,399.4,12.9366013071895,73.1396129200246
3456,"3:7",2017,1766,71.2788235294118,255.3,13.816339869281,74.1960873099287
3456,"3:7",2018,1766,72.6341176470588,177.7,14.7823529411765,71.457646770457
3456,"3:7",2019,1766,73.2894117647059,229.8,14.0307189542484,72.9687053256023
3456,"3:7",2020,1766,64.5447058823529,195.4,13.2333333333333,70.6936059669778
3456,"3:7",2021,1766,74.1,302.1,12.4947712418301,81.3570889994925
3457,"3:3",2006,5839,98.2286764705883,57.7,2.20967741935484,101.139474518908
3457,"3:3",2007,5839,85.9467647058824,59.2,7.44516129032258,90.2657385921788
3457,"3:3",2008,5839,108.564852941176,87.6,5.16129032258065,100.129094128606
3457,"3:3",2009,5839,92.3829411764706,66,5.46451612903226,94.0972528913957
3457,"3:3",2010,5839,93.7010294117647,40.2,5.12258064516129,91.5955791454172
3457,"3:3",2011,5839,89.6191176470588,11.1,4.57096774193548,92.4513598136445
3457,"3:3",2012,5839,91.337205882353,14.3,7.03870967741936,91.7734135481036
3457,"3:3",2013,5839,101.255294117647,19.2,0.403225806451613,100.058239481863
3457,"3:3",2014,5839,89.0733823529412,35.2,7.10967741935484,89.9179087685136
3457,"3:3",2015,5839,92.2914705882353,79.1,5.79677419354839,96.1286174817941
3457,"3:3",2016,5839,92.0095588235294,39,4.65806451612903,92.2018499629798
3457,"3:3",2017,5839,97.1276470588235,69.3,7.3741935483871,91.4339449196529
3457,"3:3",2018,5839,96.9457352941177,43.9,2.88709677419355,96.3870428659518
3457,"3:3",2019,5839,104.563823529412,120,7.16774193548387,105.719737990057
3457,"3:3",2020,5839,98.5819117647059,36.9,5.9258064516129,90.5731880758125
3457,"3:3",2021,5839,85.7,65.4,5.73225806451613,93.4569695798283
3458,"3:10",2006,963,68.0595588235294,488.1,13.8183673469388,70.3488204630448
3458,"3:10",2007,963,60.6155882352941,508.5,13.4375510204082,69.6001573338411
3458,"3:10",2008,963,75.7716176470588,462.9,12.8787755102041,68.3979649668064
3458,"3:10",2009,963,71.0276470588235,384.3,13.3897959183673,67.9140862870377
3458,"3:10",2010,963,64.9836764705882,439,12.6681632653061,71.2786195518295
3458,"3:10",2011,963,63.1397058823529,407,13.3008163265306,67.7971077741302
3458,"3:10",2012,963,72.9957352941177,379.1,12.9767346938776,73.0607771445571
3458,"3:10",2013,963,82.2517647058824,377.5,12.2579591836735,85.6270654657466
3458,"3:10",2014,963,84.0077941176471,522.8,13.9730612244898,76.1608118876737
3458,"3:10",2015,963,78.1638235294118,481.2,12.6391836734694,68.7222668134697
3458,"3:10",2016,963,76.9198529411765,351.5,13.3322448979592,70.5636473973101
3458,"3:10",2017,963,73.9758823529412,542.5,13.5836734693878,74.0954325698351
3458,"3:10",2018,963,58.3319117647059,210.5,14.569387755102,59.0843868241047
3458,"3:10",2019,963,74.8879411764706,516.1,13.9726530612245,75.1836891158122
3458,"3:10",2020,963,62.4439705882353,431.2,13.6379591836735,66.2255146344324
3458,"3:10",2021,963,64.8,523.1,13.0281632653061,68.3161223586137
3459,"3:6",2006,78,81.5007352941176,253.7,9.85081967213115,81.9351540441007
3459,"3:6",2007,78,72.3873529411764,261.4,12.3262295081967,75.1927451009398
3459,"3:6",2008,78,87.0739705882353,169.1,10.8114754098361,82.7878846693584
3459,"3:6",2009,78,83.6605882352941,205.2,11.2639344262295,84.1011387951705
3459,"3:6",2010,78,75.9472058823529,140.5,10.0098360655738,79.028924727598
3459,"3:6",2011,78,80.2338235294117,172.5,11.6344262295082,82.1435955207057
3459,"3:6",2012,78,80.8204411764706,176.2,11.0467213114754,83.2275322706043
3459,"3:6",2013,78,89.2070588235294,159.8,8.76967213114754,88.0333966866277
3459,"3:6",2014,78,85.3936764705882,252.8,11.5819672131148,77.8470596310606
3459,"3:6",2015,78,87.180294117647,182.6,9.95901639344262,86.4009435363678
3459,"3:6",2016,78,78.7669117647059,250.4,10.7598360655738,79.865670799636
3459,"3:6",2017,78,80.7535294117647,207.6,11.6319672131148,83.6030784372852
3459,"3:6",2018,78,81.7401470588235,164,12.2483606557377,80.8555989307946
3459,"3:6",2019,78,83.4267647058823,189.8,11.7786885245902,83.4107357042665
3459,"3:6",2020,78,78.9133823529412,143.6,11.4918032786885,77.1183509149694
3459,"3:6",2021,78,76.9,262.1,10.3172131147541,78.354072583456
3460,"3:7",2006,963,71.9117647058824,287.5,12.7418300653595,76.5713169615241
3460,"3:7",2007,963,64.0976470588235,320.1,13.618954248366,74.4199542605042
3460,"3:7",2008,963,75.6835294117647,271.4,12.6470588235294,76.1157613107952
3460,"3:7",2009,963,78.9694117647059,276.2,13.0352941176471,74.1045800683712
3460,"3:7",2010,963,69.4552941176471,171.6,12.4385620915033,74.5478926213742
3460,"3:7",2011,963,71.7411764705882,171.5,12.8202614379085,71.4989382427231
3460,"3:7",2012,963,80.0270588235294,231,12.5294117647059,75.0050501211459
3460,"3:7",2013,963,84.2129411764706,222,11.0339869281046,83.935713747551
3460,"3:7",2014,963,87.3988235294118,357.2,13.4856209150327,79.1758512242541
3460,"3:7",2015,963,84.484705882353,263.9,12.0196078431373,79.2981924498831
3460,"3:7",2016,963,77.4705882352941,277.7,12.6542483660131,76.4427653361068
3460,"3:7",2017,963,77.4564705882353,329.6,13.1895424836601,77.6534308564241
3460,"3:7",2018,963,57.8423529411765,116.6,14.2,57.9170125652463
3460,"3:7",2019,963,69.1282352941176,202.2,13.5313725490196,66.5398588502151
3460,"3:7",2020,963,75.1141176470588,251.8,12.6862745098039,74.8499348925104
3460,"3:7",2021,963,73.1,300.6,12.243137254902,80.01786413843
3462,"3:8",2006,5839,68.2,447.3,12.6244565217391,69.9691933267574
3462,"3:8",2007,5839,59.54,513.5,13.395652173913,59.6403145271497
3462,"3:8",2008,5839,79.18,443.4,12.933152173913,72.6476978626774
3462,"3:8",2009,5839,78.52,384.2,13.1755434782609,79.0004072407048
3462,"3:8",2010,5839,81.06,385,12.3570652173913,78.991220412116
3462,"3:8",2011,5839,71.4,328.4,12.7521739130435,76.5361956137345
3462,"3:8",2012,5839,77.94,318.6,12.8369565217391,74.7219960638797
3462,"3:8",2013,5839,85.38,352.1,11.4565217391304,86.3602743707647
3462,"3:8",2014,5839,83.82,382,13.679347826087,80.2524878269247
3462,"3:8",2015,5839,80.26,426,12.4135869565217,73.511218730939
3462,"3:8",2016,5839,56.6,417.7,12.9152173913043,76.4034921932589
3462,"3:8",2017,5839,79.74,405,13.1891304347826,78.5245474416603
3462,"3:8",2018,5839,55.58,283,14.0576086956522,58.7149952637027
3462,"3:8",2019,5839,81.42,371.2,13.6445652173913,79.3616824105351
3462,"3:8",2020,5839,75.36,309.4,13.2625,70.5241826815412
3462,"3:8",2021,5839,71.8,439.7,12.4048913043478,70.6400940336513
5158,"3:5",2006,1078,80.4536764705882,242.9,9.28260869565217,81.4947256557111
5158,"3:5",2007,1078,81.3767647058823,182,12.3076086956522,85.2762041524839
5158,"3:5",2008,1078,91.8998529411764,197.8,10.4815217391304,86.7409874125163
5158,"3:5",2009,1078,91.3229411764706,138.8,11.3586956521739,82.4761527446397
5158,"3:5",2010,1078,90.9460294117647,124.3,9.24782608695652,91.5393362834091
5158,"3:5",2011,1078,73.3691176470588,60.8,11.8608695652174,74.0517501512008
5158,"3:5",2012,1078,79.6922058823529,132,11.1152173913043,83.2500113028371
5158,"3:5",2013,1078,89.815294117647,150,8.03695652173913,89.0125503719629
5158,"3:5",2014,1078,85.5383823529412,194.9,11.5184782608696,87.7357399568661
5158,"3:5",2015,1078,91.3614705882353,115.7,9.81847826086956,90.0924441073406
5158,"3:5",2016,1078,80.7845588235294,157.1,9.9195652173913,86.7800100844187
5158,"3:5",2017,1078,79.5076470588235,121.5,11.3717391304348,81.3782366793278
5158,"3:5",2018,1078,90.2307352941177,189.4,12.0119565217391,86.9133508318423
5158,"3:5",2019,1078,83.8538235294118,151.5,10.520652173913,85.7925604977315
5158,"3:5",2020,1078,84.1769117647059,84.4,11.0771739130435,82.8027156138377
5158,"3:5",2021,1078,85.4,177.4,8.6304347826087,84.3926359185801
5162,"3:6",2006,1078,83.4080882352941,271.5,11.3803278688525,90.2779758482479
5162,"3:6",2007,1078,83.2408823529412,268.8,13.7786885245902,83.8912206924505
5162,"3:6",2008,1078,95.1736764705882,278.8,12.1360655737705,87.7080851148531
5162,"3:6",2009,1078,91.8064705882353,197.1,12.5622950819672,92.4919793661989
5162,"3:6",2010,1078,81.7392647058824,144.1,11.3131147540984,89.6280438272047
5162,"3:6",2011,1078,84.5720588235294,148.8,13.1704918032787,85.8066583523563
5162,"3:6",2012,1078,95.9048529411765,215.8,12.2655737704918,93.4680137803858
5162,"3:6",2013,1078,100.137647058824,211.3,10.0754098360656,95.7982722126217
5162,"3:6",2014,1078,94.2704411764706,253.7,12.7934426229508,89.5866307433122
5162,"3:6",2015,1078,95.0032352941176,169.5,11.5508196721311,92.8029914427064
5162,"3:6",2016,1078,81.7360294117647,295.9,11.7852459016393,84.9906347947694
5162,"3:6",2017,1078,79.7688235294118,160.7,13.3803278688525,86.7291961538213
