district_no,accumulation_period,Year,stations,Y_t,IR_t,IT_t,prediction,strike_level_mixed,n_mixed,fair_premium,yt_price,z,revenue
9371,03:07:00,2018,4592,69.25014706,209.7,14.49215686,65.77112598,74.60661765,8.835491668,1.8706226926042786,1108.00235296,-1.3127394273540438,1098.8592948496432
9371,03:07:00,2019,4592,65.66676471,228.9,14.07581699,70.76844496,74.60661765,3.838172689,1.8706226926042786,1050.66823536,-1.3127394273540438,1048.0853549044411
9371,03:07:00,2020,4592,85.98338235,230.7,12.95751634,80.6485816,74.60661765,6.041963956,1.8706226926042786,1375.7341176,-1.3127394273540438,1370.2582334585916
9371,03:07:00,2021,4592,74.6,331.5,12.1875817,72.87364682,74.60661765,1.732970828,1.8706226926042786,1193.6,-1.3127394273540438,1193.7807010299148
9372,03:07:00,2006,4592,70.87058824,333.6,12.86928105,71.75529277,71.98529412,0.230001346,1.8706226926042786,1133.92941184,13.495686204346855,1111.7881009660757
9372,03:07:00,2007,4592,73.80588235,322.4,13.87712418,74.79349732,71.98529412,2.8082032,1.8706226926042786,1180.8941176,13.495686204346855,1193.5474099191251
9372,03:07:00,2008,4592,76.04117647,331.7,12.98300654,72.22607989,71.98529412,0.240785773,1.8706226926042786,1216.65882352,13.495686204346855,1194.6630558887614
9372,03:07:00,2009,4592,67.17647059,368.4,13.15424837,66.83084623,71.98529412,5.154447888,1.8706226926042786,1074.82352944,13.495686204346855,1119.1410038269887
9372,03:07:00,2010,4592,67.81176471,316.8,12.59738562,74.59322269,71.98529412,2.6079285740000002,1.8706226926042786,1084.98823536,13.495686204346855,1094.938684171936
9372,03:07:00,2011,4592,74.24705882,297.9,13.01895425,76.26018779,71.98529412,4.274893675,1.8706226926042786,1187.95294112,13.495686204346855,1220.4002278486296
9372,03:07:00,2012,4592,67.38235294,185.3,13.3875817,70.54535088,71.98529412,1.439943235,1.8706226926042786,1078.11764704,13.495686204346855,1072.3053322255146
9372,03:07:00,2013,4592,71.71764706,340,11.91437908,69.53672068,71.98529412,2.448573437,1.8706226926042786,1147.48235296,13.495686204346855,1155.2821948479334
9372,03:07:00,2014,4592,80.25294118,257.3,13.60196078,74.47553112,71.98529412,2.490237006,1.8706226926042786,1284.04705888,13.495686204346855,1292.4091792213105
9372,03:07:00,2015,4592,78.08823529,195.9,13.24052288,74.06413023,71.98529412,2.078836112,1.8706226926042786,1249.41176464,13.495686204346855,1252.2217476116987
9372,03:07:00,2016,4592,72.32352941,323.7,12.8248366,73.31558729,71.98529412,1.330293169,1.8706226926042786,1157.17647056,13.495686204346855,1149.8843528624925
9372,03:07:00,2017,4592,74.15882353,261,13.74901961,73.77096042,71.98529412,1.785666299,1.8706226926042786,1186.54117648,13.495686204346855,1185.3946316508639
9372,03:07:00,2018,4592,58.59411765,209.7,14.49215686,60.20240148,71.98529412,11.78289263,1.8706226926042786,937.5058824,13.495686204346855,1071.2787670478735
9372,03:07:00,2019,4592,68.02941176,228.9,14.07581699,67.97704228,71.98529412,4.00825184,1.8706226926042786,1088.47058816,13.495686204346855,1117.3193603545183
9372,03:07:00,2020,4592,78.26470588,230.7,12.95751634,79.59903321,71.98529412,7.613739095,1.8706226926042786,1252.23529408,13.495686204346855,1329.74259088177
9372,03:07:00,2021,4592,73,331.5,12.1875817,71.81882159,71.98529412,0.166472523,1.8706226926042786,1168,13.495686204346855,1145.0013240659362
9373,03:07:00,2006,3667,75.88897059,367,11.72352941,74.38668123,76.21323529,1.826554066,1.8706226926042786,1214.22352944,8.40367254973561,1213.8531911323012
9373,03:07:00,2007,3667,80.64970588,451,12.74248366,79.37949709,76.21323529,3.166261796,1.8706226926042786,1290.39529408,8.40367254973561,1301.2834208475706
9373,03:07:00,2008,3667,79.11044118,313.2,11.98627451,77.42975559,76.21323529,1.216520291,1.8706226926042786,1265.76705888,8.40367254973561,1260.2701964829218
9373,03:07:00,2009,3667,73.17117647,450.3,12.15816993,72.89347033,76.21323529,3.319764964,1.8706226926042786,1170.73882352,8.40367254973561,1182.9169406467897
9373,03:07:00,2010,3667,70.33191176,357,11.62810458,75.10311848,76.21323529,1.11011681,1.8706226926042786,1125.31058816,8.40367254973561,1118.9195457504459
9373,03:07:00,2011,3667,75.29264706,349,12.13856209,75.73381416,76.21323529,0.479421133,1.8706226926042786,1204.68235296,8.40367254973561,1192.991150602404
9373,03:07:00,2012,3667,72.95338235,222.4,12.44901961,78.48461422,76.21323529,2.27137893,1.8706226926042786,1167.2541176,8.40367254973561,1170.6219417913378
9373,03:07:00,2013,3667,76.31411765,350.8,11.07581699,76.81285843,76.21323529,0.599623134,1.8706226926042786,1221.0258824,8.40367254973561,1210.344818298631
9373,03:07:00,2014,3667,79.87485294,318.1,12.60784314,76.70968888,76.21323529,0.496453583,1.8706226926042786,1277.99764704,8.40367254973561,1266.449579814924
9373,03:07:00,2015,3667,80.13558824,235.4,12.36143791,78.80628303,76.21323529,2.59304774,1.8706226926042786,1282.16941184,8.40367254973561,1288.240435380041
9373,03:07:00,2016,3667,78.09632353,319,11.9254902,77.25813109,76.21323529,1.044895792,1.8706226926042786,1249.54117648,8.40367254973561,1242.6020379918136
9373,03:07:00,2017,3667,76.75705882,410.1,12.72875817,78.25255802,76.21323529,2.039322728,1.8706226926042786,1228.11294112,8.40367254973561,1229.5306409765944
9373,03:07:00,2018,3667,70.01779412,182.4,13.73202614,68.51000516,76.21323529,7.70323013,1.8706226926042786,1120.28470592,8.40367254973561,1169.3000289350261
9373,03:07:00,2019,3667,72.97852941,308.9,12.94575163,76.92682435,76.21323529,0.713589056,1.8706226926042786,1167.65647056,8.40367254973561,1157.9331387489478
9373,03:07:00,2020,3667,84.53926471,288.2,11.89281046,79.24359248,76.21323529,3.030357189,1.8706226926042786,1352.62823536,8.40367254973561,1362.3742643123421
9373,03:07:00,2021,3667,73.3,379.8,10.9,73.48087216,76.21323529,2.732363138,1.8706226926042786,1172.8,8.40367254973561,1180.041784525969
9374,03:08:00,2006,4592,65.50220588,444.2,13.28695652,68.43247346,72.55735294,4.124879478,1.8706226926042786,1048.03529408,20.533359341824735,1094.3227587032773
9374,03:08:00,2007,4592,74.12205882,388.1,14.50869565,73.24132703,72.55735294,0.683974089,1.8706226926042786,1185.95294112,20.533359341824735,1161.587058929719
9374,03:08:00,2008,4592,75.94191176,384.4,13.8076087,75.77424809,72.55735294,3.21689515,1.8706226926042786,1215.07058816,20.533359341824735,1242.7140842997078
9374,03:08:00,2009,4592,71.76176471,397.2,14.19021739,74.28613964,72.55735294,1.728786694,1.8706226926042786,1148.18823536,20.533359341824735,1145.2758658330517
9374,03:08:00,2010,4592,69.98161765,450.2,13.32336957,67.99208115,72.55735294,4.565271791,1.8706226926042786,1119.7058824,20.533359341824735,1175.0360806374836
9374,03:08:00,2011,4592,74.70147059,381.2,14.02228261,75.79890743,72.55735294,3.241554493,1.8706226926042786,1195.22352944,20.533359341824735,1223.3733647306601
9374,03:08:00,2012,4592,72.42132353,240.7,14.3798913,77.22415146,72.55735294,4.666798514,1.8706226926042786,1158.74117648,20.533359341824735,1216.1560594036403
9374,03:08:00,2013,4592,71.04117647,399.1,13.00978261,71.00374669,72.55735294,1.553606248,1.8706226926042786,1136.65882352,20.533359341824735,1130.1494109456726
9374,03:08:00,2014,4592,79.66102941,365.1,14.0923913,76.57330041,72.55735294,4.015947466,1.8706226926042786,1274.57647056,20.533359341824735,1318.627195037053
9374,03:08:00,2015,4592,79.98088235,230.5,14.65706522,74.13820036,72.55735294,1.580847416,1.8706226926042786,1279.6941176,20.533359341824735,1273.7440577171078
9374,03:08:00,2016,4592,75.40073529,358.1,13.75271739,77.45782531,72.55735294,4.900472373,1.8706226926042786,1206.41176464,20.533359341824735,1268.6247568792783
