"accumulation_period","term","estimate","std.error","statistic","p.value","district_no"
"3:6","(Intercept)",57.4574851457983,208.079781347493,0.276131995015145,0.788069334229692,3456
"3:6","IR_t",0.247669726672074,0.532087235351473,0.465468273277548,0.651567988587152,3456
"3:6","IT_t",2.16739057670007,39.3494165663536,0.0550806280201201,0.957159159368823,3456
"3:6","IR_t_squared",-0.000752240796950184,0.000483384355273418,-1.556195993403,0.150716228008515,3456
"3:6","IT_t_squared",-0.284698475954946,1.89649709405084,-0.150118066011292,0.883656150907481,3456
"3:6","IR_t_IT_t",0.00605056022304325,0.0434186535772688,0.139353934876759,0.891937074104046,3456
"3:7","(Intercept)",647.37803629606,369.29986141547,1.75298748776877,0.110147233334612,3456
"3:7","IR_t",0.400740953094142,0.46289221255929,0.865732760718701,0.406927299257277,3456
"3:7","IT_t",-91.1734949768379,56.0932822339224,-1.62539062336596,0.135140554285221,3456
"3:7","IR_t_squared",-0.000514063251438828,0.000325645930166274,-1.57859565810127,0.145508690336009,3456
"3:7","IT_t_squared",3.36374275366463,2.12940254250358,1.57966504055631,0.145264098580186,3456
"3:7","IR_t_IT_t",-0.00692042917734379,0.0334914816284717,-0.206632517907497,0.840443454665286,3456
"3:8","(Intercept)",829.62135313067,855.080871956988,0.970225601272018,0.354815470071948,3456
"3:8","IR_t",-0.087565748854634,0.584228633383085,-0.149882672383872,0.883837087705735,3456
"3:8","IT_t",-102.533775568249,121.93602571849,-0.840881724363935,0.420066255469664,3456
"3:8","IR_t_squared",-6.32945413486622e-05,0.000477193410645738,-0.132639177190255,0.897109763105269,3456
"3:8","IT_t_squared",3.39992483468857,4.19233920206258,0.810985149535574,0.436250517712644,3456
"3:8","IR_t_IT_t",0.0105697970504011,0.0396935355790592,0.266285098976603,0.79542959550382,3456
"3:9","(Intercept)",1405.71353372081,866.49575493244,1.62229708076344,0.135805122876816,3456
"3:9","IR_t",0.44054193355193,0.618106010562018,0.712728765008066,0.492309070046621,3456
"3:9","IT_t",-198.196612314328,119.418389951209,-1.65968250279799,0.127966016464231,3456
"3:9","IR_t_squared",-0.000550846598899456,0.000317188188682577,-1.73665545740327,0.113093798756999,3456
"3:9","IT_t_squared",6.88830287096889,4.05363115134376,1.69929197151681,0.120105798980414,3456
"3:9","IR_t_IT_t",0.00135645795769352,0.0371450061687169,0.0365179090705311,0.971588097023826,3456
"3:10","(Intercept)",1598.06008515053,1307.64320392546,1.22209183694241,0.249697127811516,3457
"3:10","IR_t",-1.25020159153529,1.28212808080149,-0.975098830027779,0.352508739721274,3457
"3:10","IT_t",-182.266363704149,170.09972808667,-1.07152648481178,0.309111652155021,3457
"3:10","IR_t_squared",0.00038292450247372,0.000419429390135546,0.912965355980351,0.38274408432913,3457
"3:10","IT_t_squared",5.69191443019096,5.83152871273773,0.976058716431969,0.352055675049473,3457
"3:10","IR_t_IT_t",0.0662243548970053,0.0708816098828923,0.93429529896991,0.372162612494581,3457
"3:3","(Intercept)",99.9950439839369,7.90729744113799,12.6459191308157,1.78163697237265e-07,3457
"3:3","IR_t",0.0162460133473231,0.242681944898316,0.0669436424457954,0.947946100156359,3457
"3:3","IT_t",-2.48349559594697,2.87321565128495,-0.864361014752344,0.407645100365858,3457
"3:3","IR_t_squared",0.00263629890852872,0.00163769810747295,1.60975878063183,0.138528561464053,3457
"3:3","IT_t_squared",0.239026486903017,0.397570041596093,0.601218557473335,0.561074814338649,3457
"3:3","IR_t_IT_t",-0.0333285186559842,0.0453748026159157,-0.734516003035876,0.479503789401381,3457
"3:4","(Intercept)",112.741818172376,27.1620921727569,4.15070449858256,0.00197779845993769,3457
"3:4","IR_t",-0.515899224260304,0.289008893789224,-1.78506348886465,0.104563079330023,3457
"3:4","IT_t",2.16618028066576,9.13055006598193,0.237245320929392,0.817256186341034,3457
"3:4","IR_t_squared",0.000812797872211898,0.00104590145803842,0.777126626954221,0.455074556368246,3457
"3:4","IT_t_squared",-0.606426622625555,0.787601603925188,-0.76996621083971,0.459122390886949,3457
"3:4","IR_t_IT_t",0.0583989537327851,0.0385846747964912,1.51352717214286,0.16109067110824,3457
"3:5","(Intercept)",164.849652812863,115.351532230666,1.42910674548489,0.183458768319655,3457
"3:5","IR_t",-1.40794960142876,0.961596320751126,-1.46417948056309,0.173860289350748,3457
"3:5","IT_t",12.4477795657673,19.6928357001917,0.632096857724058,0.541504510372812,3457
"3:5","IR_t_squared",0.000646407221541085,0.00119091847660448,0.542780412127041,0.599168930293474,3457
"3:5","IT_t_squared",-2.07532971310432,1.32057105382759,-1.57153960560404,0.147131707201999,3457
"3:5","IR_t_IT_t",0.136613942201151,0.075841934124893,1.80129823662173,0.101836643037008,3457
"3:6","(Intercept)",186.74690868167,229.519585152375,0.813642585479978,0.434795288202935,3457
"3:6","IR_t",0.0951718083025494,0.64639977367068,0.147233665881567,0.885873743843634,3457
"3:6","IT_t",-18.3389946973652,38.3112859445674,-0.478683872003145,0.642457583358435,3457
"3:6","IR_t_squared",-0.000895029888333871,0.000798803926898827,-1.12046255431996,0.288704117182275,3457
"3:6","IT_t_squared",0.603931735164393,1.82918604054833,0.330164194224527,0.748088523631931,3457
"3:6","IR_t_IT_t",0.0249674886622915,0.0520007045916656,0.480137506950111,0.641459243196333,3457
"3:7","(Intercept)",327.41470441426,353.427822449421,0.926397650714429,0.376055888352763,3457
"3:7","IR_t",-0.185883710168574,0.646445585647308,-0.287547342414663,0.779564052529822,3457
"3:7","IT_t",-34.5609851618946,52.6316554170573,-0.656657764002115,0.526223134133915,3457
"3:7","IR_t_squared",-0.000677751431292334,0.00040883305595085,-1.65777062648724,0.128356854752325,3457
"3:7","IT_t_squared",0.909249098975405,2.09106407851002,0.434826033462966,0.672922526199092,3457
"3:7","IR_t_IT_t",0.0471446338480829,0.0578086880628909,0.81552852050186,0.433764504773592,3457
"3:8","(Intercept)",495.283387318369,673.136621890583,0.735784343343716,0.478764844619016,3457
"3:8","IR_t",0.478995458750603,0.891193609940068,0.537476316490662,0.602692829406772,3457
"3:8","IT_t",-77.7375722664597,99.7021945872159,-0.779697704632346,0.453626789601259,3457
"3:8","IR_t_squared",-0.000435874927734782,0.000480397832401333,-0.907320762785299,0.385579641255553,3457
"3:8","IT_t_squared",3.22755208305778,3.78332993265331,0.853098233701823,0.41357158361219,3457
"3:8","IR_t_IT_t",-0.0109488267211705,0.0620251254625099,-0.176522443760123,0.863407301258588,3457
"3:9","(Intercept)",782.067569908805,1046.47788839069,0.747333105252224,0.472069588441959,3457
"3:9","IR_t",0.0533544921565205,1.06913001913191,0.0499045870958166,0.961181137150209,3457
"3:9","IT_t",-108.279858055519,140.307415312533,-0.771732968028289,0.45812146835638,3457
"3:9","IR_t_squared",-0.000154029826984057,0.000419416377147614,-0.367248003121838,0.72108672967243,3457
"3:9","IT_t_squared",4.04068325417506,4.82718062294954,0.837068999441353,0.422107332148822,3457
"3:9","IR_t_IT_t",0.00751023454442764,0.0675891430106528,0.111115990082075,0.913722939557527,3457
"3:10","(Intercept)",1714.0389313653,1063.51549501696,1.61167273950998,0.138109713766008,3458
"3:10","IR_t",-1.98923539114718,1.05357015210677,-1.88809011641932,0.0883394247038266,3458
"3:10","IT_t",-178.181769726629,171.472968166387,-1.03912454325589,0.323219217226421,3458
"3:10","IR_t_squared",0.00043490094532695,0.000472055693698054,0.921291599980425,0.378588416068339,3458
"3:10","IT_t_squared",4.57546021967501,6.76098402652085,0.676744716705019,0.513916727248775,3458
"3:10","IR_t_IT_t",0.12041280321553,0.0528227074594532,2.27956515307284,0.0458195754724726,3458
"3:3","(Intercept)",73.0754749990342,13.2089292666646,5.5322784704022,0.000250218770269331,3458
"3:3","IR_t",0.188157838273158,0.415481866898646,0.45286654668628,0.660311613504923,3458
"3:3","IT_t",-5.29334156689411,3.84087464156267,-1.37816046106116,0.198205883705867,3458
"3:3","IR_t_squared",0.00351342524828858,0.00340021660862636,1.03329453758181,0.325808342465565,3458
"3:3","IT_t_squared",0.848662572377481,0.426069402913948,1.99184115680065,0.0743922120037244,3458
"3:3","IR_t_IT_t",-0.0778512066384022,0.0613971725875513,-1.26799335144282,0.233526509836845,3458
"3:4","(Intercept)",141.274963964621,52.5237251433496,2.68973618263077,0.0227099812801282,3458
"3:4","IR_t",-0.312011734588021,0.81154373155195,-0.384466939312497,0.708681794226802,3458
"3:4","IT_t",-16.7967555738749,11.4620304507702,-1.46542583759635,0.173527300633336,3458
"3:4","IR_t_squared",-0.000887068875326406,0.0035035361565916,-0.253192442058137,0.805248538855016,3458
"3:4","IT_t_squared",0.737550965063316,0.823617940737284,0.895501334518135,0.391565053667671,3458
"3:4","IR_t_IT_t",0.0744692921331944,0.0605141753348072,1.23060905517059,0.246629915455252,3458
"3:5","(Intercept)",91.8078173677698,124.961758118768,0.734687305539604,0.479403945253774,3458
"3:5","IR_t",-0.293077395360032,1.05163459719966,-0.278687479605989,0.786162722749926,3458
"3:5","IT_t",1.69505191054252,22.6339240140292,0.0748898825273017,0.941779297668979,3458
"3:5","IR_t_squared",-0.00113342728277167,0.00195779620980217,-0.578930164997204,0.575443607940459,3458
"3:5","IT_t_squared",-0.650902820099033,1.31658117429689,-0.494388673335424,0.631711611087458,3458
"3:5","IR_t_IT_t",0.0666690451643489,0.0636430951707575,1.0475456133218,0.319506794233625,3458
"3:6","(Intercept)",104.345907586953,213.30459657054,0.489187337097284,0.635260828632636,3458
"3:6","IR_t",-0.0335759411810784,0.827957857584587,-0.040552717597282,0.96845070697942,3458
"3:6","IT_t",-2.7065477816371,37.8630067142764,-0.0714826427299179,0.944423069662764,3458
"3:6","IR_t_squared",-0.000793039998915225,0.000945310249033924,-0.838920343586337,0.421115408922157,3458
"3:6","IT_t_squared",-0.265028648441162,1.80270496430078,-0.147017206747394,0.886040204540044,3458
"3:6","IR_t_IT_t",0.0316388002239776,0.0519428140889264,0.609108319965333,0.556036898515507,3458
"3:7","(Intercept)",594.336725006982,490.991396874154,1.21048297137336,0.253927180308871,3458
"3:7","IR_t",-0.224279979868973,0.740282163919527,-0.302965532333632,0.768124818800318,3458
"3:7","IT_t",-76.2980685669137,77.5348879249684,-0.984048221501891,0.348301171143235,3458
"3:7","IR_t_squared",-0.000107483755659301,0.000668657317205231,-0.160745650864255,0.875494664322272,3458
"3:7","IT_t_squared",2.65116731535898,3.0264183504279,0.876008207848772,0.401578140963577,3458
"3:7","IR_t_IT_t",0.0251392338076107,0.0509023225145215,0.493872038951443,0.632063708492909,3458
"3:8","(Intercept)",625.087782514148,924.786267449206,0.675926756825983,0.514414458901479,3458
"3:8","IR_t",-1.6377126066649,1.44620710823928,-1.13241913785002,0.283880564287349,3458
"3:8","IT_t",-40.6739433026148,150.035426810306,-0.271095595002639,0.791831211902671,3458
"3:8","IR_t_squared",0.000453708012366354,0.000712140238401637,0.637104867693867,0.538367919091977,3458
"3:8","IT_t_squared",0.263281079420722,5.90038735535109,0.0446209822448269,0.96528787382959,3458
"3:8","IR_t_IT_t",0.0981645445652978,0.0741967051041633,1.32303104871687,0.215278853277843,3458
"3:9","(Intercept)",1061.37588292974,1086.40048745135,0.976965580547265,0.351628028259874,3458
"3:9","IR_t",-1.43208737527357,1.23905159615018,-1.15579317255485,0.274633359890482,3458
"3:9","IT_t",-103.524413688118,171.877341536408,-0.602315655820107,0.560372748413563,3458
"3:9","IR_t_squared",0.000233526925160898,0.000559081065786245,0.417697789197145,0.684995036361021,3458
"3:9","IT_t_squared",2.47002561495661,6.61496974722407,0.373399381908457,0.716645148702647,3458
"3:9","IR_t_IT_t",0.0909715490102399,0.0635196879646761,1.4321787767728,0.182600260593078,3458
"3:10","(Intercept)",1811.04577448507,733.238418066672,2.46992755679694,0.0331089672614499,3459
"3:10","IR_t",-0.179538484802544,0.913791372334407,-0.196476449918638,0.84817275752265,3459
"3:10","IT_t",-258.362031512369,123.666045605554,-2.08919133984798,0.063214834658577,3459
"3:10","IR_t_squared",-0.00036770133816477,0.000669933326228003,-0.548862586423456,0.595141422243302,3459
"3:10","IT_t_squared",9.15586879477289,4.76126688779793,1.92299003826846,0.083395727614211,3459
"3:10","IR_t_IT_t",0.0402885700380416,0.031598056381385,1.27503317140026,0.231123817772104,3459
"3:3","(Intercept)",92.3884270978525,7.04264579150172,13.1184259201757,1.25839187181581e-07,3459
"3:3","IR_t",-0.230560997033036,0.225953585117923,-1.02039096619206,0.331594183052546,3459
"3:3","IT_t",-2.82412757147437,2.19822139488717,-1.28473300189098,0.227846530944145,3459
"3:3","IR_t_squared",0.00322391454744456,0.00198520495246511,1.62397063509301,0.135445241695168,3459
"3:3","IT_t_squared",0.279174542407802,0.260016851709756,1.0736786503339,0.308191493989039,3459
"3:3","IR_t_IT_t",-0.012218494797155,0.0274666401300147,-0.444848541332981,0.665903007644302,3459
"3:4","(Intercept)",146.972862081384,27.847748117488,5.27772879377225,0.000358810528025696,3459
"3:4","IR_t",-0.884908325233604,0.456469825308243,-1.93859106598349,0.0812703746801299,3459
"3:4","IT_t",-9.06276733260061,6.61091258884655,-1.37087992176612,0.200393163558413,3459
"3:4","IR_t_squared",0.00265298305001581,0.00165503912800824,1.60297300838353,0.140022660690407,3459
"3:4","IT_t_squared",0.233127859058794,0.498185077624069,0.467954319648877,0.649849528333362,3459
"3:4","IR_t_IT_t",0.0690791338034913,0.0323781332595746,2.13351193688919,0.0586730721846007,3459
"3:5","(Intercept)",104.468713992724,75.2688631018044,1.38794063956334,0.195299405000511,3459
"3:5","IR_t",0.0900153783906328,0.611753261153972,0.14714327508583,0.885943255170546,3459
"3:5","IT_t",-5.07791633108589,17.9100863035087,-0.283522717034094,0.782559282979916,3459
"3:5","IR_t_squared",-0.000484082045935393,0.000939465340628387,-0.515273980849152,0.617559428527625,3459
"3:5","IT_t_squared",0.192545840743854,1.17543116137788,0.163808691712873,0.873145186780011,3459
"3:5","IR_t_IT_t",0.00385274081270834,0.0407170021290875,0.0946224086069442,0.926483915834516,3459
"3:6","(Intercept)",92.4770995730182,97.8281941333931,0.945301100487673,0.366785408750364,3459
"3:6","IR_t",0.911644396756451,0.378133680159591,2.41090504387679,0.0366266661410639,3459
"3:6","IT_t",-16.2853585434314,19.1950344875534,-0.848415174976178,0.416053088636266,3459
"3:6","IR_t_squared",-0.00211972244597418,0.000693749872031879,-3.05545634158585,0.0121381932153287,3459
"3:6","IT_t_squared",0.709711015518399,0.983169977764917,0.721859934262655,0.486916616375315,3459
"3:6","IR_t_IT_t",-0.00553717124159834,0.0246184690062301,-0.224919398529497,0.82657147128079,3459
"3:7","(Intercept)",596.686244303391,369.819065221326,1.61345452524545,0.137720803305522,3459
"3:7","IR_t",0.087360408996505,0.38447134992117,0.227222155862633,0.824828974463801,3459
"3:7","IT_t",-84.0071147231706,64.3147061311039,-1.30618826978583,0.220733247656952,3459
"3:7","IR_t_squared",-0.000574197154933325,0.000672498761076683,-0.853826338674624,0.413186679290443,3459
"3:7","IT_t_squared",3.15142536675723,2.55841113814638,1.23179004334718,0.24620703494347,3459
"3:7","IR_t_IT_t",0.0180871518080321,0.0319127952295018,0.566768021351869,0.583368323449155,3459
"3:8","(Intercept)",-204.968524820017,799.980210540158,-0.256216994019913,0.802977024592311,3459
"3:8","IR_t",-0.307801161187464,0.420112861032369,-0.732663028765856,0.480584638518319,3459
"3:8","IT_t",51.9013456679341,122.606254984618,0.423317274265049,0.681023774087582,3459
"3:8","IR_t_squared",0.000509347878388287,0.000514325787935236,0.990321485595864,0.345373847140901,3459
"3:8","IT_t_squared",-1.88640996531003,4.38295363365527,-0.430396970395693,0.676035114392883,3459
"3:8","IR_t_IT_t",-0.00563180217960789,0.0326567220126402,-0.172454607582109,0.866520467566454,3459
"3:9","(Intercept)",873.710203655376,603.84212500838,1.44691827130022,0.178528872621044,3459
"3:9","IR_t",0.247684296558593,0.979620380988822,0.252837018671031,0.805515596013281,3459
"3:9","IT_t",-123.192621658369,98.1790889366951,-1.25477454509486,0.23809330739272,3459
"3:9","IR_t_squared",-0.000416842174814651,0.000705300356667447,-0.591013701998161,0.567628702221995,3459
"3:9","IT_t_squared",4.41477938457141,3.71484603245106,1.18841517145154,0.262126879050535,3459
"3:9","IR_t_IT_t",0.00625430561600149,0.0399669215806993,0.156487049005591,0.878763290533915,3459
"3:10","(Intercept)",833.118749268167,1100.7858625657,0.756839979145754,0.46660305299331,3460
"3:10","IR_t",-1.14166820637197,1.09049199009727,-1.04692947471364,0.319777321764195,3460
"3:10","IT_t",-72.3096945506816,177.482152403175,-0.407419526817662,0.692284664267205,3460
"3:10","IR_t_squared",0.000122039550798333,0.00048859864891595,0.249774638282568,0.807817683094304,3460
"3:10","IT_t_squared",1.31052815399953,6.9979193235055,0.18727397293615,0.855190960228277,3460
"3:10","IR_t_IT_t",0.076851052220849,0.0546738527706009,1.40562715679282,0.190134951798348,3460
"3:3","(Intercept)",67.8827847762212,13.5739864836523,5.00094683739187,0.000536584263131112,3460
"3:3","IR_t",0.421909134883949,0.426964603385218,0.988159513783611,0.346380646747494,3460
"3:3","IT_t",-2.61482080582805,3.94702548688411,-0.662478824754754,0.522638977486386,3460
"3:3","IR_t_squared",0.00116811367240814,0.00349418891987442,0.33430180771397,0.745057220478488,3460
"3:3","IT_t_squared",0.659480483797218,0.437844748767598,1.50619708390579,0.162934334091629,3460
"3:3","IR_t_IT_t",-0.0908736302052472,0.063094015723224,-1.44028921227466,0.180350233717583,3460
"3:4","(Intercept)",104.892284241868,58.0941896057749,1.80555551172437,0.101132562672951,3460
"3:4","IR_t",0.284238217957062,0.89761294130385,0.316660115822511,0.75801301626766,3460
"3:4","IT_t",-11.030645328688,12.6776493566836,-0.870086008718381,0.404655124832022,3460
"3:4","IR_t_squared",-0.00251995610317226,0.00387510773876424,-0.65029317197149,0.530158520017495,3460
"3:4","IT_t_squared",0.61465913063816,0.910967694719344,0.674732083476931,0.515141942382854,3460
"3:4","IR_t_IT_t",0.0202510915995477,0.0669320762406456,0.302561831889653,0.768423607431221,3460
"3:5","(Intercept)",91.7828111456551,134.552604946579,0.682133290411548,0.510645007939104,3460
"3:5","IR_t",-0.362223889963109,1.13234782092833,-0.319887479154725,0.755636867065429,3460
"3:5","IT_t",3.68287363270238,24.3710834586373,0.151116532793996,0.882888751246235,3460
"3:5","IR_t_squared",-0.000669766862075849,0.0021080575685647,-0.317717538677974,0.757234195114622,3460
"3:5","IT_t_squared",-0.716312705803406,1.41762911543628,-0.505289217048111,0.624305274674469,3460
"3:5","IR_t_IT_t",0.059845157239327,0.0685277189678265,0.873298544599509,0.402983976754612,3460
"3:6","(Intercept)",-18.2759167168996,175.858727346552,-0.103923854065454,0.919284513125347,3460
"3:6","IR_t",-0.0360820799337336,0.682608895787449,-0.0528590824942441,0.9588852359537,3460
"3:6","IT_t",21.0076157914954,31.2161119888696,0.672973488786364,0.516213942576897,3460
"3:6","IR_t_squared",-0.000904077635571744,0.000779359938864619,-1.16002579871993,0.272984514361029,3460
"3:6","IT_t_squared",-1.4027452427435,1.48623801784041,-0.943822742996285,0.367504435127448,3460
"3:6","IR_t_IT_t",0.0362159910905174,0.0428241928553862,0.845689986798253,0.417501804729606,3460
"3:7","(Intercept)",158.569839382191,386.444649547329,0.410330016388985,0.690217076200181,3460
"3:7","IR_t",-0.351324964456968,0.582653959363252,-0.602973615490248,0.55995193652879,3460
"3:7","IT_t",-0.884440707014581,61.0253922626991,-0.0144929950340554,0.988721742555774,3460
"3:7","IR_t_squared",0.000246711048447421,0.000526280183847829,0.468782705523179,0.649277390325631,3460
"3:7","IT_t_squared",-0.428436740127286,2.38200340425614,-0.179864033511354,0.860851771311462,3460
"3:7","IR_t_IT_t",0.0216863548762961,0.0400636962490632,0.541296907341723,0.600153443723344,3460
"3:8","(Intercept)",-262.517112025329,771.760419571186,-0.34015363494696,0.740777840871723,3460
"3:8","IR_t",-1.8101112250403,1.20690092827625,-1.49980100489737,0.164558055023281,3460
"3:8","IT_t",98.155784300065,125.208827186681,0.783936616175782,0.451246435693811,3460
"3:8","IR_t_squared",0.000644255518899456,0.00059430126563007,1.08405543813949,0.303784271553229,3460
"3:8","IT_t_squared",-4.96656219846824,4.92404091764736,-1.00863544424834,0.336931745176256,3460
"3:8","IR_t_IT_t",0.100062622904381,0.0619192588358084,1.61601777517586,0.137163031658913,3460
"3:9","(Intercept)",-186.09267448005,943.049122578336,-0.197330838897622,0.847521859148846,3460
"3:9","IR_t",-1.73767804023571,1.0755578021876,-1.61560637345702,0.137252418371312,3460
"3:9","IT_t",92.660270376285,149.197996502431,0.621055728283691,0.548456837916271,3460
"3:9","IR_t_squared",0.000503027778657845,0.000485309896884124,1.03650838750142,0.324379139179362,3460
"3:9","IT_t_squared",-4.92094961544511,5.74211949281846,-0.85699185145827,0.411516118620516,3460
"3:9","IR_t_IT_t",0.0966817001675611,0.0551382171615785,1.75344262372943,0.110066130059456,3460
"3:10","(Intercept)",2753.2706489488,1557.30531685518,1.76797100680857,0.107505680261386,3462
"3:10","IR_t",-0.450103525923618,1.52691871232736,-0.294778970412617,0.774191615463417,3462
"3:10","IT_t",-397.503236928272,202.576062147372,-1.96224189923829,0.0781448776104981,3462
"3:10","IR_t_squared",-0.000326204298102693,0.000499509053649045,-0.653049821058666,0.528451895626589,3462
"3:10","IT_t_squared",14.0669265511174,6.94491482269639,2.02550022718001,0.0703313373592935,3462
"3:10","IR_t_IT_t",0.0638224851457165,0.0844146993663993,0.756058904725788,0.467050642502361,3462
"3:3","(Intercept)",82.9252689612785,15.3673684573994,5.39619188484741,0.000303050721666777,3462
"3:3","IR_t",-0.201226782758427,0.471638115673816,-0.426655047739175,0.678669805778164,3462
"3:3","IT_t",-4.43683220476467,5.58392597465109,-0.794572174650275,0.445310101966988,3462
"3:3","IR_t_squared",0.00253617570474109,0.00318277014705299,0.796845385485785,0.444047986601149,3462
"3:3","IT_t_squared",0.619024072322693,0.772654040436789,0.801165903400637,0.441655693807562,3462
"3:3","IR_t_IT_t",-0.0112308850608742,0.0881832656063833,-0.127358461763082,0.901181310736381,3462
"3:4","(Intercept)",112.2891902687,43.0681066795361,2.6072469612892,0.0261641067850993,3462
"3:4","IR_t",-0.854367145668979,0.458251367011161,-1.8644071947704,0.0918479867108565,3462
"3:4","IT_t",0.567479339310929,14.477364327589,0.0391976969336541,0.969504284989916,3462
"3:4","IR_t_squared",-0.000832532125366946,0.00165837724445469,-0.50201612941252,0.626524608620005,3462
"3:4","IT_t_squared",-0.808756428009247,1.24881801015481,-0.647617524277209,0.531818087755028,3462
"3:4","IR_t_IT_t",0.133275353135258,0.0611797088295435,2.17842411618179,0.0543901790754748,3462
"3:5","(Intercept)",79.040069393771,205.879547693818,0.383914139501213,0.70907868366199,3462
"3:5","IR_t",0.676953197215255,1.71625822173214,0.394435515963348,0.701540524597605,3462
"3:5","IT_t",-9.32847101260646,35.1477958581142,-0.265406998784901,0.796086984842937,3462
"3:5","IR_t_squared",-0.00110088733022347,0.00212555266984444,-0.517929922811106,0.615771261984119,3462
"3:5","IT_t_squared",0.820129843131388,2.35695673912594,0.347961347578881,0.735082574825466,3462
"3:5","IR_t_IT_t",-0.0474535163295273,0.135362771450956,-0.35056549020733,0.733186724873018,3462
"3:6","(Intercept)",147.622927812841,337.780858985607,0.43703757594841,0.671370749516438,3462
"3:6","IR_t",0.267633747078929,0.95129777554116,0.281335407230066,0.784188703876303,3462
"3:6","IT_t",-15.9915747417224,56.3821996567654,-0.283628074801504,0.782480825225052,3462
"3:6","IR_t_squared",-0.000352756033904999,0.00117558889978749,-0.300067509967784,0.770270596941535,3462
"3:6","IT_t_squared",0.801198713857975,2.69198827459846,0.297623404016305,0.772081865190359,3462
"3:6","IR_t_IT_t",-0.0155062712444888,0.0765287313201116,-0.202620257477256,0.843494921540216,3462
"3:7","(Intercept)",557.262052057145,443.73535217877,1.25584326180222,0.237721401957104,3462
"3:7","IR_t",-0.582139891866748,0.811624726156557,-0.717252534460683,0.489632919046237,3462
"3:7","IT_t",-64.3566710638495,66.0800442658468,-0.973919914534803,0.353065768864291,3462
"3:7","IR_t_squared",-0.00129310361557011,0.000513297676474339,-2.51920800509363,0.0304286144408248,3462
"3:7","IT_t_squared",1.25149368262929,2.62537071607827,0.476692177209454,0.643826670081231,3462
"3:7","IR_t_IT_t",0.112117051021294,0.0725799072036853,1.5447395200803,0.153442534285593,3462
"3:8","(Intercept)",723.969715010091,705.460888473947,1.02623650274388,0.328963647433056,3462
"3:8","IR_t",-0.24835947238963,0.933989052779273,-0.265912616053246,0.795708434215041,3462
"3:8","IT_t",-92.4275744195258,104.489930407817,-0.884559632289808,0.397163797282002,3462
"3:8","IR_t_squared",-0.0013822009762409,0.000503466711876346,-2.7453671586144,0.020641723329752,3462
"3:8","IT_t_squared",2.11687035460231,3.96500681865074,0.533888200303945,0.605082781473574,3462
"3:8","IR_t_IT_t",0.099719034467704,0.065003594654523,1.53405415496919,0.156024253697974,3462
"3:9","(Intercept)",1004.56577937965,1298.15151748717,0.773843242369875,0.456927788314248,3462
"3:9","IR_t",0.0679564043197498,1.3262513925273,0.0512394593533677,0.960143777293965,3462
"3:9","IT_t",-141.181382188063,174.05077175856,-0.811150566938636,0.436159839447019,3462
"3:9","IR_t_squared",-0.00062636474260275,0.000520284291233756,-1.20388939884663,0.256355297334785,3462
"3:9","IT_t_squared",4.60712882985936,5.98809771365865,0.769381037211644,0.459454221802324,3462
"3:9","IR_t_IT_t",0.038507774958077,0.0838440539817497,0.45927854307306,0.655855880910134,3462
"3:10","(Intercept)",1672.6615259988,870.895201442188,1.92062319694597,0.0837226676902915,5158
"3:10","IR_t",0.0289013550016036,0.659523954408902,0.0438215394731287,0.96590934487274,5158
"3:10","IT_t",-219.347295256938,110.020492384858,-1.99369490630571,0.0741629250832869,5158
"3:10","IR_t_squared",1.30714103586823e-05,0.000208183430271238,0.0627879478287579,0.951172654994791,5158
"3:10","IT_t_squared",7.54977436817999,3.52721316731128,2.14043609219542,0.0579923187702743,5158
"3:10","IR_t_IT_t",-0.00214220659077978,0.0357755159725279,-0.0598791249418956,0.953431671024384,5158
"3:3","(Intercept)",85.431252154533,23.3616590730074,3.65690004667701,0.00441164681899025,5158
"3:3","IR_t",-0.0425861669175006,0.650591427363265,-0.0654576207530046,0.949099763519117,5158
"3:3","IT_t",0.51241255185943,4.84343620195434,0.105795251654738,0.917836936335288,5158
"3:3","IR_t_squared",0.00169031960240018,0.00357609710795055,0.472671616954188,0.646594652084512,5158
"3:3","IT_t_squared",-0.112174687005718,0.405331937449664,-0.276747713766446,0.787609820217356,5158
"3:3","IR_t_IT_t",-0.00446833347989109,0.0556859426534243,-0.0802416780066185,0.937628200894576,5158
"3:4","(Intercept)",135.502878527634,58.9846583142562,2.29725631037323,0.0444614134652174,5158
"3:4","IR_t",-1.01163097928275,0.502001845488025,-2.01519374555143,0.0715519978808538,5158
"3:4","IT_t",-2.49054213752991,13.6519299982216,-0.182431505131827,0.858889401728844,5158
"3:4","IR_t_squared",0.00219485893704919,0.00160689780267889,1.36589827516728,0.20190148610982,5158
"3:4","IT_t_squared",-0.241363565319879,0.785828683486457,-0.307145272744474,0.765033639669068,5158
"3:4","IR_t_IT_t",0.0803669769274701,0.038192405815627,2.10426589294846,0.0616336619636332,5158
"3:5","(Intercept)",211.293688458091,108.141882947038,1.95385619983676,0.0792399361821289,5158
"3:5","IR_t",-1.10198467517332,0.62210030613027,-1.77139388023795,0.106910411978187,5158
"3:5","IT_t",-5.57533866260616,16.3826217977584,-0.34032029374987,0.740656099913229,5158
"3:5","IR_t_squared",0.000450915077260449,0.000735485865576517,0.613084626591696,0.553507570544756,5158
"3:5","IT_t_squared",-0.512014240719789,0.781085840763358,-0.655515967642424,0.526927863682959,5158
