district_no,Std_Without,Std_With,Hedging_Effectiveness
7140,101.44434208558147,88.67345558451298,12.589057446195065
7141,121.12398055986544,109.3868534497928,9.690176178012564
7231,76.58993657337588,69.25997268759286,9.570400778123965
7232,75.22432981475096,64.83839656251762,13.806614532572059
7235,69.36558586187238,69.07880562110996,0.4134330261889179
7331,106.39924870735803,105.4465075857473,0.8954397076911329
7332,95.79431560359303,91.68072061335562,4.294195291566052
7333,107.13024596256652,95.47788549185307,10.876816687964123
7334,92.4416787419369,76.75214459924116,16.972359606855616
7336,102.46408288933728,100.87784688289717,1.5480897907935811
7337,97.82705828825341,78.0150815421786,20.252041810045647
7339,73.11594102090542,72.89097630705075,0.307682169870935
7340,116.40371343716144,108.9370476293924,6.414456710438021
8115,89.22656774838359,89.2208240666577,0.0064371877915173495
8116,124.62924970629072,124.58155780987329,0.03826701719686741
8117,104.59284420467546,95.5722586368288,8.624476785614956
8118,72.45074075048598,72.19819380715633,0.3485774482270616
8119,71.35279837045006,68.4734724728231,4.035337034264651
8125,87.67345188086229,85.78517869420328,2.1537570908294374
8126,131.52881989413984,131.030661844174,0.37874440777829316
8127,112.0760134208641,112.01206882297657,0.05705466846630656
8128,123.74439132467295,119.30264141149978,3.5894555426913675
8135,94.92795931032921,91.46682152484037,3.6460678293673534
8136,100.52461854358528,94.2043279084082,6.287306260641749
8215,93.33986038801908,92.53284971664988,0.8645938273470835
8225,97.08282520106039,96.75908372672309,0.3334693584234099
8226,88.17657578771731,82.57224379309766,6.355805886715234
8236,83.61735142195992,82.85782248945048,0.9083389028631315
8237,112.72673799424717,108.70559506186841,3.5671598450617616
8315,147.63290307579894,140.55738014317654,4.792646344554788
8317,126.16563827902159,68.16956931187514,45.96819685474524
8325,102.71436182681661,97.77381430592443,4.809987068042422
8327,85.89811675901353,79.87488395959434,7.012066185708496
8337,152.30977556720822,96.95552298139044,36.34320409157989
8415,82.2593431131793,81.85338280342411,0.49351270553745236
8416,133.34927277274363,132.12451218171222,0.9184606451650263
8417,110.06708314549267,109.25497963480724,0.7378259580222994
8425,76.05935845011557,66.2363640073362,12.914905730136928
8426,124.82394642054867,79.299780396413,36.47069919641751
8436,127.44309044416981,105.94702840405687,16.86718516099539
8437,129.02761716840644,76.48271821263896,40.72376140000016
9171,100.52565591946768,68.90548093960223,31.45483079980772
9174,107.8274386121041,107.73715028405525,0.08373409329851354
9175,103.73508582621682,102.40390200438617,1.2832532129589476
9176,82.0068779516241,81.48971182449435,0.6306375026675588
9177,95.61279822447256,95.41546747516865,0.20638528833830724
9178,115.25732778371687,101.75562611343786,11.71439762651385
9179,104.46877398177361,103.15638019751917,1.2562546053076198
9181,97.26937506476634,88.3621094232375,9.157317640416604
9183,104.30930535821676,64.4353884359018,38.22661533923634
9184,76.85312704929397,74.72885068649053,2.7640727766886064
9185,83.90272313232522,83.90091123161628,0.002159525509185541
9186,81.36920379044032,75.50228534868481,7.21024437803924
9187,81.02904132010252,78.48948189064801,3.1341348584170814
9189,99.22072901700867,71.64204164794853,27.79528798295014
9271,111.03254650918234,90.8742027287755,18.155346710650967
9273,80.11058709500182,78.95973228973855,1.4365826627864868
9274,89.49572784195236,89.03002290110577,0.5203655549558944
9275,131.5160278012815,130.47998422590075,0.7877698199235377
9277,106.01271932567094,98.3414543136684,7.2361741692866435
9278,104.4176014010706,93.91230478803922,10.060848431750765
9279,99.47995032993853,99.1814192681651,0.3000916876047015
9371,81.17331426657191,81.14309837253413,0.037223925511470767
9372,86.04335979438424,85.46249690710692,0.6750815968430265
9373,64.37227609314253,64.3261380077375,0.07167384502339866
9374,88.39526914854183,84.05462543730484,4.9104932345902546
9375,72.60322814623954,56.90296335990863,21.624747531483006
9376,126.19608073215595,126.03604376175753,0.12681611779853308
9377,84.23717478457026,82.69217405271635,1.8341079645716012
9471,83.45677119816875,79.82079588793346,4.3567169662023515
9472,71.17124424824368,71.15034341552371,0.029366962655693326
9473,82.90750546690622,69.05074823966523,16.713513630888492
9474,74.00949509830393,73.66211522089286,0.46937204064108357
9475,143.7645465035542,143.51989748061703,0.17017340428302685
9476,142.68319317875617,139.79573353025737,2.023685890517842
9477,108.41021874994867,107.59301626806378,0.7538057678582795
9478,85.98362561854343,85.06601465198673,1.0671926892540804
9563,95.50344389642956,86.86594023473033,9.04418030313789
9571,58.97260620282052,58.87067860690042,0.1728388865324177
9572,90.48921781724323,89.97102102777647,0.5726613644880144
9573,95.12169856165758,89.3464329346936,6.071449221673094
9574,90.47069524458855,88.26432092670716,2.4387723692367342
9575,76.18029882726745,75.57638969072562,0.792736633799697
9576,72.39520816121674,72.39098534524138,0.005833004811539302
9577,57.653868057232664,57.63691350392836,0.029407486220129026
9671,89.50151450137136,81.84102988280867,8.559055856474156
9672,106.32112895725425,106.17955876708312,0.13315339251903585
9673,103.53233856825486,103.07198150940948,0.4446504978170462
9674,116.2910177773257,111.85627521760482,3.813486754594016
9675,125.98102614687508,96.40390572008862,23.477440477666818
9676,102.7379203719492,101.73111187488351,0.9799774936271561
9677,105.36736943274474,103.57813475252486,1.6980918189875978
9678,99.61624499380945,99.60012625840875,0.01618083014642563
9679,88.85403478761806,88.33530044717375,0.5838050480028372
9771,99.37850732249439,97.77483781836374,1.6136985222836593
9772,81.8319379618267,81.3604729272425,0.5761381757867324
9773,91.98145831910809,91.62997072449656,0.3821287475048754
9774,109.27986219955149,109.24867599466616,0.02853792479018881
9775,103.91661815807777,100.5442684390106,3.2452458315542576
9777,123.07758318375032,117.24525112431265,4.738744382663264
9778,128.94570445749363,114.21147577407778,11.42669214566424
9779,77.34732746945217,70.24887646535262,9.177370746136035
10042,65.83706947948905,65.06614450906305,1.1709588177617314
10044,106.92354402406733,102.35706422639163,4.270789786623451
12060,135.12199815098126,132.60570537682034,1.8622376878628504
12061,134.06801949376455,130.05900522941107,2.9902837973525367
12062,151.44188805883084,141.70011147005965,6.432683000483186
12063,141.01321912724157,131.47418782905672,6.764636221500214
12064,130.78811674748195,124.18952313954371,5.045254700530951
12065,137.03059294887984,132.77979647797574,3.1020784333100666
12066,103.68104695670856,76.496096041688,26.219788199449294
12067,151.8519551482723,143.00710226880577,5.824655251116255
12068,110.87870864765945,102.62014519915208,7.448286104008216
12069,171.9879371967014,147.03840544875308,14.506559096300878
12070,130.48828191698695,127.4842901113904,2.3021161451934913
12071,118.61197453023345,111.57863666875105,5.929703041651713
12072,150.43625762376263,141.3042877441975,6.070325082403981
12073,144.6804255497436,144.59245979401604,0.06080003939255918
13071,144.00277646142897,135.48218896001342,5.916960568949711
13072,157.21415338851463,143.4100094916028,8.780471477525568
13073,135.43913150094974,130.1078004580153,3.9363299098658584
13074,165.65930320164597,141.9667504361932,14.301975384149369
13075,151.69820551635723,145.52223187105923,4.071223930616675
13076,149.55617393351267,142.8477100023742,4.485581407104462
14521,106.13306035415754,91.51137770586682,13.776746472304982
14522,105.6253284713124,97.09182036004935,8.079035809655
14523,92.64310192872216,92.6151943846062,0.03012371513362485
14524,86.53067059928748,76.26300229616287,11.865929423652423
14625,113.0426634460906,112.78879742311986,0.2245754082853927
14626,126.01660469800848,125.36084380472715,0.5203765764462694
14627,122.88216654171094,122.45070587381875,0.35111739972922906
14628,94.44435119381231,91.5154427493798,3.1012002384578836
14713,145.95210173204086,145.7163489904073,0.16152747294203054
14729,115.3060248044959,115.29838535973832,0.006625364780842413
14730,134.50550155281402,131.1132379689507,2.522025898346873
15081,134.6779106158211,134.60729643735246,0.052431893356348104
15082,180.98115117462925,180.2814966816638,0.3865897019797037
15083,107.33510763714685,105.72005028296863,1.5046869470127364
15084,131.70529630469963,130.59589934990052,0.8423328339298705
15085,116.107864518779,114.05016817344939,1.7722282240379992
15086,134.37490976321246,133.35581234349237,0.758398589078777
15087,135.28786641500176,109.89703431423304,18.76800394122646
15088,184.99185882150064,146.94644584164718,20.565993131926756
15089,143.8716675712883,115.59242599040962,19.655879478053826
15090,127.8791017282478,124.33080272284187,2.7747293791180403
15091,151.19172657708097,146.92755419692435,2.820374154522702
16051,138.45621254446058,137.06842230885525,1.0023315025750068
16052,107.04843485040696,98.10244394505192,8.35695628605544
16061,103.50142573613068,103.10455137764014,0.3834482043777366
16062,111.5040594002976,111.41154856217894,0.08296634097110138
16063,95.11178249106399,94.33631666438951,0.8153204643676341
16064,107.81977933424952,107.44020820316933,0.35204220730547414
16065,112.27180128912988,109.60701478669033,2.373513626611385
16066,83.27155294223678,83.2063457652029,0.07830666623824828
16067,94.20223884771286,93.9749213304715,0.24130797741319204
16068,156.1244366447706,155.08692998149183,0.6645382911064792
16069,116.49657822122877,108.45718940719907,6.900965622151395
16070,107.89042284269932,107.5092289269207,0.35331580480909996
16071,126.76852705218447,126.76468678275293,0.0030293555670598705
16072,94.25326182528575,93.84497187973135,0.433183889498949
16073,93.63960549707096,93.10830663343796,0.5673869094307713
16074,100.44920847051505,100.28552389021945,0.16295258348764502
16075,108.63777178690441,107.93806803618725,0.6440704178742255
16076,113.1012725435945,108.4804663676539,4.085547467345716
16077,118.78345220461881,105.17988172050319,11.452412126128337
