district,Std_Without,Std_With,Hedging_Effectiveness
1003,133.62055730063895,75.92791638479999,43.176470807582156
1051,113.4492426888195,100.01489956101484,11.841721292625795
1053,141.77962241920852,122.72520470237916,13.439461462585925
1054,110.32069615443876,74.44422865462725,32.52016054139813
1055,151.75221909415365,119.11204607740825,21.508860438142268
1056,126.80576222448781,102.05088141636216,19.5218895213148
1057,140.3846905233378,116.86848707259895,16.751259245629406
1058,119.77930817410274,72.08080848171814,39.821986300883815
1059,124.7479806115781,82.31284348678159,34.016692628416
1060,172.2828991320187,128.4724696026013,25.429354712591586
1061,163.97085919963544,119.31142697588163,27.236200652812766
1062,155.8569942821517,102.66965648248748,34.125730477887885
3101,129.26640192512,95.31646792962415,26.263540633831507
3102,118.6886122029686,96.80183140943566,18.440506117052323
3103,114.40149183176474,96.14511063190594,15.958167072424256
3151,114.356728413038,93.58415756645627,18.164712417755226
3153,112.53794619297679,83.60622989026503,25.70840972439687
3154,104.2699573223275,81.09098203724552,22.229773446084096
3155,101.87233841103938,82.9035805815902,18.620126057098176
3157,106.84658160184628,91.62443263183324,14.246734656179214
3158,122.98054046609703,89.5147562773593,27.212259811106858
3159,105.34693815442186,82.43343143436536,21.750519874121967
3241,88.4613361870597,72.65388031850763,17.869338798054933
3251,106.01534480127549,86.84076120360317,18.086611550068394
3252,95.01696690591632,77.46047360026145,18.477219256050255
3254,88.32425110542026,69.99484371657334,20.752406229824327
3255,106.6992783480751,84.6527619147187,20.66229198049129
3256,98.62694696008118,71.698469154086,27.303367523780665
3257,93.34186627660708,80.97285815967987,13.25129720491465
3351,116.80931469707372,85.85701297376461,26.498145121028195
3352,122.89538098181993,93.3947531580527,24.00466770035181
3353,126.19105092411797,88.52843446799301,29.84571107088449
3354,137.21990137488558,124.3668138743174,9.366780890953615
3355,134.71391910266735,120.08892009531289,10.856338457653026
3357,166.5302054683574,141.337516663144,15.127999592842814
3358,133.99032800915145,96.96941668435228,27.629540038345652
3359,111.23241733715342,82.62315344034805,25.720257261054254
3360,107.60262698156274,90.27608193102229,16.102343907931985
3361,149.6672932429349,104.93065725984113,29.890722958742078
3452,131.91463906632956,90.93236960185844,31.06726422066344
3453,104.61683739564424,81.88000229651566,21.73343762356483
3454,135.01573241663357,110.31930572366959,18.29151777420677
3455,140.48415331749462,99.18604063077889,29.396990131251222
3456,111.85667019300489,96.26505491252527,13.938923135810152
3457,106.6192728043731,81.77785733325145,23.299179236291653
3458,128.11723797626402,103.86424548717089,18.93031169902869
3459,71.34031118519177,50.86019215334179,28.707639049521088
3460,123.01839428855075,100.16964790062883,18.57343897232809
3462,160.1629836551921,134.60541122335465,15.957227974011298
5158,91.22800739539002,69.61234826336643,23.694104200193117
5162,103.7576149815842,87.2954446833768,15.865987572217467
5166,93.33038090568364,72.91362182575922,21.875791014457413
5334,150.14095991129267,134.6534385665151,10.315320585353938
5370,130.77524740306683,116.92626945229641,10.589907666613708
5382,92.70592933212704,78.77938155684966,15.022283769341568
5558,126.2249843203265,90.66726077744963,28.170115238549386
5570,99.69403860478988,68.6850834267206,31.10412178304454
5754,131.51425778218876,103.49382730205461,21.306002065982092
5762,96.96355329022687,78.01294370130148,19.544054385262978
5766,101.86694589839566,84.3611026502775,17.185008437946955
5915,108.32755266628462,85.13103888323938,21.413309183218363
5974,91.47187545907214,79.70617310855661,12.862644710701193
6432,77.81523415544459,72.09243004365351,7.354349278650425
6433,81.0627411330261,74.68924193450057,7.862427435147354
6434,95.64824445156673,81.84236248039228,14.434015020699423
6435,97.87502234993356,77.34699303238118,20.97371609700206
6437,100.9987458668011,95.27462627784242,5.667515512031955
6439,114.74349364270432,102.3193231817107,10.827777738475355
6440,82.28619973401779,68.39660033120194,16.879621914382533
6531,125.9692237545875,101.90870311124873,19.10031666958061
6533,110.74723171860023,105.91899609258239,4.359689674488658
6534,88.76846286829573,65.79362118989953,25.88176131030182
6535,89.54754416881941,73.02760228157035,18.448235560882452
6631,100.71530833658476,76.252386421733,24.28917938978858
6632,110.41159359415117,98.68946536298678,10.61675486204136
6633,108.49481708051002,92.976999082425,14.302819632913726
6634,103.46756013359935,85.79221172899727,17.082985606096557
6635,76.76269927510366,61.270374552805954,20.1820999894441
6636,76.4273598479846,45.60167154407743,40.333315667609114
