district_no,Std_Without,Std_With,Hedging_Effectiveness
1003,132.71674687830787,132.10813717943634,0.4585779211643771
1051,113.35668723624696,110.54451759181869,2.4808149505705086
1053,141.7716757020678,125.46170676823171,11.504391729213511
1054,110.24980177831085,106.76907365338471,3.1571286920997434
1055,150.7658778683408,150.5262153813771,0.15896334790884903
1056,125.32646322430774,118.04775903730471,5.807795097493253
1057,139.5209623999912,139.45103716367763,0.050118086279463646
1058,118.05645229894006,117.50333874072818,0.4685161610746137
1059,124.22461326635919,123.96088392781351,0.21230039008468582
1060,172.00891759828423,158.9997497745838,7.563077545829637
1061,161.99056510894007,155.79213229594768,3.8264159451656297
1062,152.35443753069327,148.73711057592044,2.3742839482729803
3101,128.69477323816804,105.62695583212432,17.924439995207443
3102,117.46248542557363,102.83458571630204,12.45325233522331
3103,113.92203126631459,112.03554535072898,1.6559447673256344
3151,114.15771189154827,106.7161280392057,6.518686936728553
3153,112.44959397131561,109.7490756163141,2.4015367771717986
3154,103.81663835821304,96.03630986249328,7.494298234618428
3155,101.84594348289754,101.2338344881595,0.6010146048092974
3157,105.62185157159367,95.83829729210645,9.262812698237573
3158,121.43141357952463,113.6575830347505,6.401828254830533
3159,102.88150260073574,100.45100964509182,2.3624197685722237
3241,88.29502346467454,78.75306958993404,10.80689884924045
3251,102.40716641589755,87.79682982485159,14.266908364313336
3252,95.01294921034216,93.17783050683634,1.931440628627556
3254,87.03931948984244,74.35360354380322,14.574695689710277
3255,106.11077541335546,103.63988299817692,2.3285970774911
3256,98.62688334144548,92.61046698021207,6.100178934383059
3257,93.3340253195636,90.61266902590077,2.915717268536583
3351,114.01279102647668,108.99041275673589,4.405100712405559
3352,122.8953728129072,117.45866755450409,4.423848623397571
3353,125.13544862252573,119.83725992360777,4.233963083394599
3354,136.97130702822258,126.5369676854281,7.617901565796199
3355,134.6415961132425,117.23319800902533,12.929435335552297
3357,166.47972599877582,156.43664738231342,6.032613614787091
3358,133.98776367895042,126.06079401432119,5.916189245178483
3359,111.00257039949177,108.46753502110852,2.283762771672594
3360,105.75158698109263,101.27801751572613,4.230262252391849
3361,148.12676542507137,133.96229927134755,9.562394826537135
3452,131.82584161554618,131.63529153156148,0.14454683668200613
3453,104.53734125970038,101.41491511749389,2.9869002832676803
3454,134.55206896493678,124.40512658519516,7.54127562496704
3455,140.47959712300977,133.00323530202627,5.322026809656128
